word1,word2,IsAnt
unipolar,bipolar,1
silent,noisy,1
noisy,silent,1
flat,dead,0
cool,uncool,1
important,valuable,0
painful,pleasant,1
waterlogged,marshy,0
deciduous,persistent,1
angular,sharp,0
compassionate,merciful,0
negative,good,1
courageous,fearless,0
illusory,real,1
impervious,pervious,1
spiritual,temporal,1
nice,pleasing,0
illiterate,educated,1
adequate,sufficient,0
gentle,wild,1
conscious,unconscious,1
compassionate,sympathetic,0
excited,calm,1
convenient,inconvenient,1
streaked,plain,1
gallant,brave,0
absurd,laughable,0
temporary,eternal,1
moral,incorruptible,0
standard,irregular,1
unripe,ripe,1
keen,intelligent,0
external,internal,1
natural,accustomed,0
unhappy,happy,1
dear,expensive,0
uncooked,cooked,1
terrestrial,arboreal,1
eloquent,articulate,0
kind,sympathetic,0
obedient,pious,0
viscous,thin,1
variant,same,1
uncivilized,barbaric,0
profound,superficial,1
sympathetic,compassionate,0
sweet,fair,0
imperial,supreme,0
inoffensive,harmless,0
sportive,serious,1
overt,covert,1
tricky,easy,1
voluntary,compulsory,1
fourteenth,14th,0
substantial,solid,0
disgusting,revolting,0
masculine,strong,0
perpendicular,horizontal,1
standard,nonstandard,1
sinhalese,sinhala,0
antagonistic,synergistic,1
wavy,straight,1
worldly,naive,1
gawky,awkward,0
irrational,unreasonable,0
safe,secure,0
oral,written,1
immoral,obscene,0
stark,desolate,0
resident,migratory,1
dangerous,critical,0
inexpensive,expensive,1
civilised,cultured,0
analog,digital,1
asexual,sexual,1
valiant,courageous,0
intuitive,deductive,1
present,past,1
secretive,private,0
gradual,abrupt,1
harsh,fine,1
disastrous,catastrophic,0
criminal,illegal,0
rich,gorgeous,0
grand,heroic,0
wicked,righteous,1
average,medium,0
heroic,grand,0
healthy,unhealthy,1
diminutive,large,1
assortative,disassortative,1
grand,stately,0
herbivorous,omnivorous,1
overcast,clear,1
landlocked,coastal,1
substantial,important,0
common,formal,1
evident,obvious,0
correct,inaccurate,1
good,distant,1
outspoken,frank,0
black,fortunate,1
common,frequent,0
genuine,counterfeit,1
bright,dark,1
exceptional,ordinary,1
venomous,toxic,0
round,exact,1
cheery,lively,0
peculiar,unusual,0
hazardous,safe,1
distinguished,celebrated,0
quantitative,qualitative,1
selfish,selfless,1
pink,pinkish,0
tilted,vertical,1
bisexual,female,1
compact,succinct,0
sonic,subsonic,1
arenaceous,argillaceous,1
sharp,pleasant,1
bare,simple,0
quick,impatient,0
dear,good,0
last,recent,0
low,light,0
venial,mortal,1
fertile,productive,0
experienced,green,1
zany,wacky,0
dead,active,1
natural,regular,0
record,low,0
ready,cheerful,0
divine,earthly,1
fraternal,paternal,1
accessible,inaccessible,1
high,mellow,0
bad,wicked,0
summary,abstract,0
fleshy,succulent,0
flippant,serious,1
tired,weary,0
familiar,common,0
bright,lively,0
synonymous,identical,0
subordinate,inferior,0
highbrow,lowbrow,1
bourgeois,conservative,0
sad,joyful,1
translucent,opaque,1
grey,young,1
economic,inefficient,1
unabridged,complete,0
soft,tough,1
genuine,authentic,0
mischievous,harmless,1
venerable,young,1
mexican,nahuatl,0
icy,arctic,0
indecent,decent,1
original,secondary,1
steady,unsteady,1
colossal,enormous,0
terrible,good,1
dishonorable,honorable,1
proportional,corresponding,0
bright,dim,1
amorphous,crystalline,1
longish,short,1
young,inexperienced,0
simple,homogenous,0
likely,agreeable,0
soft,mild,0
bleak,black,0
witty,sparkling,0
humble,lowly,0
disrespectful,uncivil,0
theoretical,empirical,1
superficial,trivial,0
glad,sad,1
brown,maroon,0
religious,strict,0
porous,impermeable,1
bad,genuine,1
obsolete,obscure,0
melodious,rich,0
inductive,deductive,1
thick,thin,1
blue,neutral,1
ineligible,eligible,1
zealous,ardent,0
covert,overt,1
serious,earnest,0
bare,covered,1
asian,asiatic,0
ornamental,fancy,0
pragmatic,philosophical,0
great,immense,0
predictable,unpredictable,1
practical,theoretical,1
mysterious,secret,0
new,experienced,1
easy,prosperous,0
biennial,perennial,1
operational,inactive,1
unequal,unjust,0
goofy,silly,0
black,mordant,0
gigantic,small,1
haughty,disdainful,0
religious,conscientious,0
cool,awkward,1
feeble,weak,0
popular,classic,1
popular,ordinary,0
insectivorous,carnivorous,1
smooth,bumpy,1
generous,magnanimous,0
divisional,whole,1
sore,severe,0
farthest,close,1
gracious,merciful,0
packed,full,0
unnamed,unknown,0
last,late,0
elevated,sublime,0
abundant,scarce,1
able,competent,0
tight,wet,0
habitual,usual,0
blank,full,1
aware,watchful,0
related,unrelated,1
mean,despicable,0
inclined,perpendicular,1
atomic,large,1
constant,invariant,0
destructive,creative,1
pure,stark,0
unfulfilled,successful,1
acyclic,cyclic,1
glacial,hot,1
whimsical,strange,0
specific,definite,0
uncertain,certain,1
rainy,sunny,1
hindu,indian,0
slow,fast,1
main,leading,0
respective,individual,0
identical,same,0
crenulate,smooth,1
responsive,unresponsive,1
boisterous,noisy,0
magnificent,grand,0
similar,such,0
polished,unpolished,1
intermediate,middle,0
tender,fond,0
enormous,tremendous,0
bright,smart,0
bare,plain,0
bare,barren,0
acid,alkali,1
whole,half,1
bright,vivid,0
shy,suspicious,0
regular,infrequent,1
mesial,distal,1
barren,sterile,0
artificial,contrived,0
tough,sturdy,0
negative,affirmative,1
undemocratic,democratic,1
contiguous,adjoining,0
quiet,noisy,1
adverse,favorable,1
far,close,1
slim,big,1
brittle,flexible,1
much,few,1
clockwise,counterclockwise,1
sublime,noble,0
emotional,excited,0
prime,original,0
sour,sweet,1
personal,movable,0
infallible,fallible,1
gentle,steep,1
unlawful,legal,1
needless,unnecessary,0
sharp,clever,0
unattractive,attractive,1
positive,certain,0
jealous,suspicious,0
hasty,quick,0
foundational,basic,0
pliable,elastic,0
crude,late,1
spoiled,bad,0
disinterested,uninterested,0
thoughtful,concerned,0
immoral,lewd,0
coniferous,deciduous,1
roomy,comfortable,0
divergent,parallel,1
overcast,cloudy,0
bottom,north,0
backward,undeveloped,0
tough,bad,0
oviparous,viviparous,1
immature,old,1
radical,extremist,0
frozen,liquid,1
unconventional,conventional,1
intense,deep,0
joint,concurrent,0
simple,natural,0
shallow,superficial,0
fruitful,barren,1
obligate,facultative,1
energetic,active,0
mistaken,right,1
stern,gloomy,0
unrestricted,restricted,1
patrilineal,matrilineal,1
FALSE,untrue,0
available,present,0
rural,suburban,1
typical,distinctive,0
lazy,active,1
audacious,bold,0
destructive,productive,1
normative,descriptive,1
renowned,eminent,0
foremost,first,0
vegetative,sexual,1
reverse,normal,1
south,southern,0
unfeasible,possible,1
definite,clear,0
ridiculous,idiotic,0
lean,fat,1
greek,ionic,0
common,strange,1
good,well,0
black,negro,0
hard,diffuse,1
happy,unhappy,1
sinuous,straight,1
unarmed,armed,1
slight,frail,0
furious,angry,0
erstwhile,former,0
sinful,wrong,0
disadvantaged,privileged,1
reluctant,eager,1
unpleasant,pleasant,1
diagonal,vertical,1
unsound,valid,1
trustworthy,faithful,0
heavy,clear,1
smallish,large,1
weak,soft,0
prior,previous,0
unique,usual,1
vulnerable,invulnerable,1
equatorial,polar,1
brilliant,bright,0
cogent,strong,0
blue,cheerful,1
lean,rich,1
confidential,secret,0
indian,amerindian,0
remote,primary,0
moderate,extreme,1
high,mighty,0
strange,uncommon,0
long,little,1
fluorescent,dark,1
herbivorous,insectivorous,1
correct,right,0
upcoming,present,1
renowned,unknown,1
monogenetic,polygenetic,1
ipsilateral,contralateral,1
czech,czechoslovakian,0
blessed,happy,0
catholic,narrow,1
popular,democratic,0
official,public,0
median,peripheral,1
nationalistic,international,1
fashionable,current,0
physiological,mental,1
wasteful,efficient,1
traditionalist,liberal,1
earnest,eager,0
alive,dead,1
warm,frozen,1
magical,mystical,0
periodic,aperiodic,1
plural,singular,1
positive,negative,1
eternal,immutable,0
central,nuclear,0
odd,left,0
nice,correct,0
great,powerful,0
endemic,indigenous,0
specific,overall,1
stingy,miserly,0
sudden,abrupt,0
peculiar,odd,0
moderate,intense,1
open,protected,1
identical,distinct,1
innocent,corrupt,1
large,tiny,1
healthy,vigorous,0
slender,large,1
stark,pure,0
inconceivable,conceivable,1
fitting,proper,0
low,loud,1
dry,sweet,1
worthy,excellent,0
secondary,dominant,1
democratic,aristocratic,1
luxurious,grand,0
black,somber,0
traditional,unorthodox,1
remarkable,conspicuous,0
mesic,xeric,1
confused,disorganized,0
energetic,forceful,0
matrilocal,patrilocal,1
strong,sound,0
delicate,luxurious,0
gross,specific,1
usual,odd,1
extended,little,1
different,similar,1
second,back,0
wrong,right,1
solitary,social,1
formal,exact,0
cosmopolitan,endemic,1
magnificent,brilliant,0
plain,intelligible,0
proportionate,disproportionate,1
argentinian,argentine,0
warlike,military,0
tedious,interesting,1
loaded,empty,1
logical,inconsistent,1
long,elongated,0
widespread,specific,1
rare,thick,1
elevated,grand,0
articulate,inarticulate,1
negative,damaging,0
gaseous,liquid,1
important,esteemed,0
isolated,integrated,1
unobstructed,clear,0
fruitful,productive,0
lone,only,0
constant,determined,0
pictorial,vivid,0
renowned,notable,0
specific,universal,1
sudden,unexpected,0
playable,unplayable,1
viscous,glutinous,0
sharp,abrupt,0
adjoining,contiguous,0
polite,rude,1
affectionate,stern,1
infinite,finite,1
undersized,large,1
separate,collective,1
mighty,big,0
embryonic,mature,1
extensive,little,1
respectable,proper,0
brackish,fresh,1
awesome,awful,0
refined,elegant,0
uniform,heterogeneous,1
anti,pro,1
masculine,neuter,1
binaural,monaural,1
civil,uncivil,1
useless,useful,1
unacceptable,unwelcome,0
crowded,full,0
naive,informed,1
aperiodic,periodic,1
relational,absolute,1
sharp,sour,0
plain,patterned,1
familiar,strange,1
median,average,0
arbitrary,despotic,0
premier,last,1
coastal,inland,1
due,suitable,0
passive,active,1
constant,immutable,0
prospective,future,0
serene,bright,0
immediate,slow,1
inaccessible,available,1
equivocal,uncertain,0
banal,trite,0
comprehensive,exclusive,1
close,secret,0
foul,poor,0
transverse,cross,0
achievable,impossible,1
maximum,minimum,1
intrastate,interstate,1
workable,impossible,1
impolite,polite,1
unnecessary,necessary,1
bloodless,bloody,1
bloody,gory,0
pompous,arrogant,0
strange,extraordinary,0
leaky,tight,1
last,net,0
inedible,edible,1
medium,raw,1
mountainous,small,1
farsighted,nearsighted,1
uncertain,variable,0
white,colourful,1
fleshy,bony,1
commensurable,incommensurable,1
brutal,humane,1
northeastern,south,1
moist,dry,1
dark,cheerful,1
prescriptive,normative,0
impracticable,impossible,0
original,last,1
contradictory,compatible,1
pure,real,0
ultimate,proximate,1
important,unimportant,1
unwise,wise,1
unsteady,steady,1
incompatible,consistent,1
12th,twelfth,0
benevolent,kind,0
bountiful,generous,0
intrinsic,innate,0
reclusive,public,1
minimal,minimum,0
gallant,heroic,0
generous,noble,0
safe,unsafe,1
damp,humid,0
insane,sane,1
permeable,impermeable,1
stately,formal,0
fried,raw,1
median,distal,1
universal,total,0
overbearing,insolent,0
unfamiliar,familiar,1
deficient,inferior,0
witty,sharp,0
positive,actual,0
sexless,sexual,1
undercover,secret,0
contrary,repugnant,0
distinct,same,1
depraved,corrupt,0
passive,violent,1
lyric,dramatic,1
online,offline,1
malign,benign,1
salty,briny,0
vivid,spirited,0
subdued,bright,1
red,crimson,0
incompetent,competent,1
optional,obligatory,1
manual,automatic,1
common,vulgar,0
strict,severe,0
relative,absolute,1
manifest,visible,0
great,swell,0
early,late,1
single,double,1
uniform,irregular,1
costly,inexpensive,1
explosive,stable,1
medicinal,medical,0
superior,junior,1
contrary,favourable,1
petty,little,0
cloudy,clear,1
inaccurate,incomplete,0
proactive,passive,1
abnormal,extraordinary,0
sober,serious,0
wide,accurate,1
worth,valuable,0
wary,careful,0
questionable,uncertain,0
collateral,direct,1
sure,permanent,0
interesting,funny,0
sturdy,firm,0
tangible,intangible,1
harmful,beneficial,1
visual,visible,0
purple,imperial,0
tranquil,quiet,0
convenient,fit,0
aromatic,aliphatic,1
singular,remarkable,0
comparable,incomparable,1
notable,prominent,0
accurate,nice,0
spanish,castilian,0
oval,elliptic,0
northwest,south,1
lawless,unruly,0
mod,modern,0
premiere,last,1
comic,tragic,1
cortical,external,0
strong,hardy,0
sadistic,masochistic,1
hypothetical,actual,1
tart,tangy,0
graceful,refined,0
stout,thin,1
flat,dull,0
cooperative,separate,1
incomplete,imperfect,0
untried,untested,0
sober,intoxicated,1
lustrous,bright,0
deceitful,cunning,0
remote,close,1
hellish,heavenly,1
ironic,dry,0
unobtainable,available,1
consistent,heterogeneous,1
final,eventual,0
gray,immature,1
pleasant,unpleasant,1
mundane,routine,0
normal,paranormal,1
novel,rare,0
primary,original,0
tame,wild,1
demonic,satanic,0
sad,touching,0
explicit,implicit,1
tragic,terrible,0
liberal,broad,0
coastal,littoral,0
democratic,undemocratic,1
connected,wireless,1
high,tall,0
xeric,mesic,1
secure,certain,0
lengthy,short,1
orthodox,heretical,1
spicy,savory,0
contingent,impossible,1
spiritual,pure,0
contemporary,archaic,1
questionable,controversial,0
heavy,leaden,0
considerable,fair,0
natural,native,0
square,straight,0
delicate,exquisite,0
ordinary,medium,0
personalized,individualized,0
intense,acute,0
eccentric,whimsical,0
basilar,inferior,0
blank,vacant,0
FALSE,honest,1
trite,banal,0
free,exact,1
common,commonplace,0
breezy,brisk,0
tolerant,kind,0
simple,compound,1
venomous,deadly,0
unable,strong,1
cerebral,emotional,1
barbarian,foreign,0
elementary,hard,1
synthetic,analytic,1
eccentric,conventional,1
definite,precise,0
polar,same,1
monochromatic,colorful,1
unwholesome,wholesome,1
little,large,1
sundry,various,0
incredible,credible,1
unknown,known,1
super,little,1
considerable,large,0
precious,dear,0
available,unavailable,1
instinctive,intuitive,0
firm,stiff,0
interesting,exciting,0
offensive,rude,0
known,unknown,1
minimal,maximum,1
outside,indoor,1
logical,irrational,1
actual,very,0
direct,alternating,1
poignant,moving,0
individual,common,1
unlucky,lucky,1
innocent,criminal,1
dangerous,delicate,0
broad,plain,0
near,immediate,0
innate,intrinsic,0
informative,illuminating,0
limited,qualified,0
antisocial,social,1
intimate,close,0
victorious,unsuccessful,1
coarse,fine,1
ferocious,barbarous,0
fugitive,long,1
official,private,1
superb,fine,0
single,multiple,1
uncertain,sure,1
erroneous,FALSE,0
archetypal,original,0
muddy,clear,1
erroneous,misleading,0
specific,general,1
individual,general,1
sorry,good,1
common,customary,0
glad,pleased,0
isotonic,hypotonic,1
devout,holy,0
romantic,picturesque,0
gentle,aristocratic,0
FALSE,constant,1
logical,sound,0
unlikely,probable,1
equipped,unprepared,1
faint,weak,0
unsupportive,supportive,1
clear,thick,1
gloomy,melancholy,0
ordinary,customary,0
inverse,direct,1
alcoholic,strong,0
hot,brisk,0
chemical,analytical,0
strong,sticky,0
sound,unharmed,0
imperfective,perfective,1
sullen,dark,0
impure,immoral,0
illiquid,liquid,1
anxious,restless,0
multinational,national,1
balmy,mild,0
muddy,dry,1
passionate,ardent,0
average,median,0
quiet,undisturbed,0
nice,kind,0
late,former,0
low,proud,1
asynchronous,synchronous,1
painless,hard,1
rural,rustic,0
amateur,corinthian,0
watery,liquid,0
outdoor,indoor,1
virtuous,brave,0
secret,unclassified,1
respective,particular,0
thorough,good,0
thermal,cold,1
black,open,1
untrammeled,free,0
valid,powerful,0
dissimilar,like,1
principal,primary,0
surgical,medical,1
consecutive,nonconsecutive,1
selective,inclusive,1
free,barren,0
archaic,primitive,0
adept,skillful,0
spiritual,intellectual,0
positive,informal,1
spontaneous,voluntary,0
static,changeable,1
unknown,nameless,0
avoidable,unavoidable,1
secret,privy,0
lonely,solitary,0
useful,advantageous,0
persian,iranian,0
brave,weak,1
clear,cloudy,1
19th,nineteenth,0
potent,influential,0
brachycephalic,dolichocephalic,1
doable,impossible,1
popular,classical,1
unlike,similar,1
copious,full,0
high,fragrant,1
young,grown,1
unwarranted,unfounded,0
urban,rustic,1
available,advantageous,0
fresh,tired,1
fantastic,ordinary,1
heavy,hard,0
public,individual,1
informed,uninformed,1
princely,royal,0
affirmative,neutral,1
sincere,frank,0
sham,real,1
red,cochineal,0
aged,young,1
sparkling,witty,0
pretty,neat,0
tacit,explicit,1
good,advantageous,0
stiff,formal,0
auspicious,inauspicious,1
other,familiar,1
symptomatic,asymptomatic,1
good,unskilled,1
outstanding,distinguished,0
indecisive,decisive,1
stationary,moving,1
conventional,artificial,0
sweet,gracious,0
aquatic,amphibious,1
incomplete,complete,1
accessible,ready,0
endemic,foreign,1
manual,mechanical,1
intact,broken,1
discrete,integrated,1
rear,early,0
reckless,negligent,0
precise,incorrect,1
mental,interior,0
thin,significant,1
penal,legal,1
western,west,0
frank,generous,0
hard,firm,0
pubescent,hairless,1
counterfeit,genuine,1
homophonic,polyphonic,1
detailed,particular,0
coercive,compulsory,0
juvenile,mature,1
dull,awkward,0
recent,old,1
particular,special,0
opposed,hostile,0
semiaquatic,terrestrial,1
capable,comprehensive,0
filthy,impure,0
abominable,detestable,0
sane,crazy,1
wise,skillful,0
roman,oblique,1
doubtful,certain,1
reliable,certain,0
cathartic,purgative,0
unaware,ignorant,0
tight,whole,0
square,even,0
concise,succinct,0
volatile,constant,1
original,pristine,0
good,merciful,0
famed,famous,0
undefined,vague,0
good,adapted,0
warty,smooth,1
untrue,TRUE,1
dead,deceased,0
intrinsic,real,0
upright,vertical,0
morbid,grim,0
naive,experienced,1
enormous,little,1
ugly,beautiful,1
peculiar,singular,0
first,foremost,0
subsonic,transonic,1
concentrated,hard,0
aqueous,igneous,1
different,identical,1
horrid,good,1
optional,compulsory,1
stupid,intelligent,1
fake,bogus,0
moral,physical,1
cheap,inexpensive,0
wonderful,surprising,0
constant,solid,0
unwitting,witting,1
coarse,refined,1
humane,inhumane,1
unabridged,abridged,1
deep,narrow,1
sticky,viscid,0
barbarous,foreign,0
final,extreme,0
many,numerous,0
heartfelt,earnest,0
unique,multiple,1
native,creole,0
artificial,natural,1
safe,good,0
particular,respective,0
ongoing,past,1
dull,sharp,1
wary,cautious,0
filthy,obscene,0
informative,normative,1
few,many,1
short,brittle,0
stupid,dumb,0
charming,amiable,0
transparent,thick,1
sick,crazy,0
dual,single,1
mental,emotional,0
vertical,horizontal,1
thinkable,unthinkable,1
early,other,0
dangerous,bad,0
inaccessible,accessible,1
general,local,1
mythical,fictitious,0
ultrasonic,infrasonic,1
thick,great,0
short,sufficient,1
angry,dark,0
destitute,free,0
effective,good,0
fine,thick,1
obtuse,acute,1
handy,ready,0
supporting,second,0
cancerous,noncancerous,1
destructive,constructive,1
inadmissible,admissible,1
stereo,monaural,1
justifiable,excusable,0
usual,strange,1
natural,processed,1
moderate,steep,1
minuscule,tiny,0
damp,dry,1
gloomy,light,1
unusual,commonplace,1
incidental,accidental,0
green,recent,0
pragmatic,realistic,0
sad,sorrowful,0
sparkling,lively,0
lackluster,mediocre,0
upset,unhappy,0
ovoviviparous,oviparous,1
deep,rich,0
treacherous,safe,1
prescriptive,proscriptive,1
woolly,hairless,1
clean,light,0
erroneous,right,1
formal,stately,0
lucrative,profitable,0
white,cold,1
unhelpful,helpful,1
tremendous,little,1
regulated,unregulated,1
distant,faint,0
great,ordinary,1
westerly,western,0
pitiful,sad,0
ready,fitted,0
surprised,unexpected,0
depressed,thick,1
informative,uninformative,1
operative,effective,0
underground,subterranean,0
married,single,1
raucous,rough,0
favorable,conducive,0
strict,rigorous,0
mere,pure,0
short,crisp,0
efficient,inefficient,1
confidential,private,0
miserable,bad,0
tortuous,oblique,0
skillful,able,0
short,tall,1
slack,tense,1
bony,skeletal,0
sympathomimetic,adrenergic,0
contradictory,consistent,1
heavy,lean,1
awesome,cool,0
unchanging,stable,0
good,beneficial,0
thin,slight,0
thin,important,1
confederate,northern,1
unnatural,abnormal,0
recent,late,0
ornamental,decorative,0
reddish,neutral,1
triploid,diploid,1
shaggy,smooth,1
pious,devout,0
sour,dark,0
dark,active,1
eminent,celebrated,0
recent,obsolete,1
callous,unfeeling,0
abnormal,normal,1
postnatal,perinatal,1
unfinished,incomplete,0
rotten,fresh,1
obsessional,compulsive,0
geocentric,heliocentric,1
horizontal,inclined,1
flamboyant,plain,1
legitimate,illegal,1
posterior,anterior,1
possible,impossible,1
transparent,translucent,0
deserving,undeserving,1
cardinal,ordinal,1
dishonest,honest,1
equal,parallel,0
pronounced,broad,0
insufficient,sufficient,1
unlimited,limited,1
total,sum,0
upper,inferior,1
uniform,constant,0
troublesome,easy,1
brawny,muscular,0
free,liberated,0
busy,idle,1
absurd,illogical,0
useful,beneficial,0
simple,harmless,0
unfounded,wild,0
tidy,neat,0
apolitical,political,1
minor,major,1
linear,nonlinear,1
pregnant,significant,0
hooked,curved,0
inflammatory,healthy,1
worldwide,local,1
accurate,wrong,1
grim,unforgiving,0
unfeeling,callous,0
unwritten,written,1
castilian,spanish,0
warm,comfortable,1
bare,full,1
right,suitable,0
sacred,secular,1
moody,gloomy,0
righteous,honest,0
early,precocious,0
carnivorous,omnivorous,1
good,unfortunate,1
pale,sickly,0
wanton,malicious,0
neuter,masculine,1
involuntary,voluntary,1
immediate,instant,0
molecular,molar,1
moody,sad,0
spiritual,secular,1
beautiful,lustrous,0
meaningless,insignificant,0
susceptible,sensitive,0
like,different,1
shallow,deep,1
cruel,savage,0
joint,siamese,0
magnanimous,generous,0
constant,consistent,0
compressed,open,1
conditional,absolute,1
civilized,uncivilized,1
open,restricted,1
docile,compliant,0
diamagnetic,ferromagnetic,1
inauspicious,unlucky,0
eldest,last,1
sentimental,tough,1
vestigial,developed,1
amazing,awesome,0
lipophilic,polar,1
tame,mild,0
heterogeneous,homogenous,1
petite,small,0
unselfish,generous,0
jumbo,small,1
like,opposite,1
alternative,conventional,1
lesbian,erotic,0
continuous,discontinuous,1
uninformative,informative,1
interstate,intrastate,1
monogamous,polygamous,1
chronic,acute,1
extreme,last,0
extensive,broad,0
FALSE,right,1
grey,immature,1
poor,rich,1
inconsistent,contradictory,0
insightful,thoughtful,0
diverse,various,0
transient,recurrent,1
active,extinct,1
grand,extensive,0
unproductive,productive,1
vinegary,sweet,1
mixed,confused,0
ovoviviparous,viviparous,1
heterotrophic,autotrophic,1
easy,scarce,1
eternal,short,1
honest,candid,0
singular,dual,1
compassionate,cold,1
exceptional,unusual,0
caudal,anterior,1
sandy,clayey,1
noble,free,0
joint,concerted,0
vulgar,mean,0
former,other,0
excited,unexcited,1
manual,mental,1
large,unimportant,1
transitive,intransitive,1
secret,clandestine,0
careful,cautious,0
informal,formal,1
likely,credible,0
stubborn,persistent,0
easterly,eastern,0
blunt,harsh,0
skilled,unskilled,1
cosmopolitan,universal,0
magnetic,magnetized,0
noted,famous,0
brutal,coarse,0
fertile,rich,0
single,common,1
clear,troubled,1
visual,invisible,1
remote,likely,1
ascetic,severe,0
sweet,sugary,0
smart,sharp,0
posterior,prior,1
spiritual,material,1
witty,satirical,0
simple,complex,1
frontal,posterior,1
deceased,alive,1
obscure,conspicuous,1
subsonic,sonic,1
petty,important,1
clean,fair,0
subject,inferior,0
dumb,mute,0
good,suitable,0
aberrant,normal,1
brief,abstract,0
contrary,favorable,1
isolated,insular,0
soft,bright,1
second,cardinal,1
bright,shiny,0
meaningful,meaningless,1
unpaid,paid,1
exhaustive,thorough,0
brown,blond,1
great,large,0
middle,intermediate,0
esoteric,exoteric,1
disconnected,fragmented,0
epidemic,endemic,1
notable,noted,0
aliphatic,fatty,0
difficult,laborious,0
side,top,1
straight,corrupt,1
rough,kind,1
alone,separate,0
furious,calm,1
univocal,equivocal,1
forensic,controversial,0
imperious,arrogant,0
unwilling,willing,1
special,secondary,1
rich,scarce,1
unused,old,1
rude,polite,1
sizable,small,1
acidic,basic,1
several,distinct,0
hurtful,harmful,0
attenuated,weakened,0
deviant,normal,1
full,complete,0
amazed,stunned,0
vitriolic,bitter,0
elongate,elongated,0
peculiar,individual,0
fearless,intrepid,0
impressive,powerful,0
problematic,easy,1
deluxe,grand,0
awkward,embarrassing,0
hairy,rough,0
necessary,requisite,0
local,global,1
previous,former,0
peculiar,specific,0
transonic,supersonic,1
drunk,drunken,0
singular,extraordinary,0
hot,blistering,0
neat,straight,0
ornamental,functional,1
magical,hermetic,0
unemotional,cold,0
total,entire,0
first,inaugural,0
solemn,impressive,0
humorous,witty,0
polite,impolite,1
little,important,1
crisp,hot,1
faint,distinct,1
absolute,ultimate,0
great,big,0
resilient,fragile,1
consistent,inconsistent,1
individual,dependent,1
seminal,innovative,0
corporeal,spiritual,1
totalitarian,democratic,1
decidable,computable,0
mediocre,superior,1
external,intrinsic,1
net,gross,1
affectionate,devoted,0
cheerful,bright,0
moral,legal,1
sullen,moody,0
exculpatory,inculpatory,1
barren,stark,0
recent,ancient,1
transparent,corrupt,1
favorite,favourite,0
willing,voluntary,0
flexible,pliant,0
clumsy,unwieldy,0
capacious,broad,0
mystic,secret,0
slim,large,1
mature,immature,1
white,dark,1
hard,strict,1
dim,dull,0
national,foreign,1
whitish,clear,1
comfortable,poor,1
homeless,fortunate,1
dominant,predominant,0
terrible,horrific,0
good,complete,0
thin,broad,1
disloyal,loyal,1
homosexual,bisexual,1
intelligent,unintelligent,1
tough,easy,1
swampy,marshy,0
eminent,famous,0
short,abrupt,0
ugly,repulsive,0
spacious,little,1
ordinary,mediocre,0
weird,wild,0
haemorrhagic,hemorrhagic,0
bloody,infamous,0
vertebral,spinal,0
solitary,individual,0
immune,free,0
militant,peaceful,1
great,bad,1
light,compact,1
undefeated,winless,1
famous,notable,0
sensational,melodramatic,0
long,lengthy,0
whole,fractional,1
inflectional,derivational,1
irrational,rational,1
possible,actual,1
swift,slow,1
pallid,pale,0
abstract,concrete,1
entire,rough,1
direct,collateral,1
diligent,careful,0
gross,net,1
capitalist,socialist,1
hot,beautiful,0
famous,brilliant,0
quiet,tranquil,0
vocalic,consonantal,1
intact,damaged,1
black,good,1
grotesque,funny,0
accurate,exact,0
awful,terrible,0
nice,good,0
original,commonplace,1
thin,skinny,0
loud,quiet,1
serial,synchronous,1
wrong,faulty,0
troubled,dark,0
cut,rough,1
deep,muddy,0
accurate,particular,0
broad,wide,0
normal,typical,0
deflationary,inflationary,1
oviparous,ovoviviparous,1
horrible,shocking,0
wild,unfounded,0
criminal,burglar,0
ovoid,oval,0
latter,recent,0
admissible,inadmissible,1
imaginary,poetic,0
uniform,regular,0
dignified,noble,0
truncated,long,1
safe,out,1
secret,confidential,0
important,influential,0
sacred,consecrated,0
important,insignificant,1
unconditional,conditional,1
unjust,unequal,0
cosmic,vast,0
contingent,certain,1
icy,distant,0
pessimistic,optimistic,1
sextuple,single,1
repugnant,offensive,0
inhumane,humane,1
talkative,silent,1
intermediate,terminal,1
symbolic,typical,0
leading,following,1
likeable,unlikeable,1
capitalistic,socialistic,1
dirty,nice,1
fair,unfair,1
clandestine,private,0
amusing,dull,1
bilateral,asymmetric,1
inquisitive,curious,0
stable,reactive,1
incandescent,hot,0
formal,normal,0
finished,unfinished,1
good,unhealthy,1
disreputable,reputable,1
nuclear,conventional,1
latin,catholic,0
incised,simple,1
faint,strong,1
angry,sharp,0
beneficial,useful,0
improper,regular,1
nitric,nitrous,1
synonymous,nonsynonymous,1
mysterious,hidden,0
open,apparent,0
gross,serious,0
basic,last,1
voluntary,obligatory,1
relevant,significant,0
honest,dependable,0
green,unripe,0
disturbed,distressed,0
ignoble,noble,1
fresh,dry,1
unattainable,possible,1
lavish,poor,1
intricate,complicated,0
nonchalant,casual,0
limpid,pure,0
fashionable,unfashionable,1
lustrous,glossy,0
unreliable,reliable,1
bare,naked,0
salient,striking,0
broad,coarse,0
heavy,oppressive,0
inefficient,efficient,1
dead,inactive,0
fragile,important,1
beneficial,detrimental,1
adequate,equal,0
dark,coloured,0
broad,little,1
chief,primary,0
stout,bulky,0
potential,powerful,0
definitive,final,0
unthinkable,inconceivable,0
incomprehensible,comprehensible,1
due,fit,0
hipped,gabled,1
