Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
gross,net,y,both,0.8,paired,0.88,paired,n,adj,antonym,complementary
ground,sky,n,betweenX,0.58,,,,n,,co-hyponym,
group,individual,n,betweenY,,,0.64,,n,noun,antonym,complementary
groups,individuals,n,betweenY,,,0.82,,n,noun,antonym,complementary
guardian,child,n,both,0.64,,0.55,,n,noun,antonym-secondary,converse
guest,host,n,both,0.76,,0.78,,n,,co-hyponym,
guilty,innocent,y,both,0.58,paired,0.82,paired,n,adj,antonym,complementary
gunmen,police,n,betweenX,0.61,,,,n,,co-hyponym,
guy,girl,n,both,0.56,,0.6,,n,noun,antonym,complementary
guys,girls,n,both,0.68,,0.66,,n,noun,antonym,complementary
hail,rain,n,betweenY,,,0.59,,n,noun,co-hyponym,
hair,skin,n,betweenY,,,0.67,,n,,co-hyponym,
halfway,halfway,n,betweenY,,,0.64,paired,y,,x-identical,
handguns,rifles,n,both,0.67,,0.85,paired,n,noun,co-hyponym,
handwritten,typed,n,both,0.57,,0.74,,n,adj,antonym,complementary
happy,sad,n,betweenY,,,0.53,paired,n,adj,antonym,scalar
hard,soft,y,both,0.52,paired,0.59,paired,n,adj,antonym,scalar
hardest,easiest,n,both,0.78,paired,0.77,paired,n,adj,antonym,scalar
hardware,software,y,both,0.97,paired,0.92,paired,n,noun,antonym,complementary
harmful,helpful,n,betweenY,,,0.55,,n,adj,antonym,scalar
harmony,discord,n,betweenX,0.55,,,,n,noun,antonym,scalar
harms,benefits,n,betweenY,,,0.57,,n,noun,antonym,scalar
harvest,planting,n,betweenY,,,0.83,,n,,co-hyponym,
harvested,planted,n,betweenY,,,0.53,,n,,co-hyponym,
harvesting,planting,n,betweenY,,,0.81,,n,verb,antonym-secondary,complementary
hate,love,y,both,0.53,,0.81,,n,verb,antonym,scalar
hates,loves,n,betweenY,,,0.64,,n,verb,antonym,scalar
hatred,love,n,betweenY,,,0.75,,n,noun,antonym,scalar
haul,delivery,n,betweenX,0.57,,,,n,,other-related,
healer,patient,n,both,0.85,,0.71,,n,noun,antonym-secondary,converse
heard,seen,n,betweenY,,,0.76,,n,verb,co-hyponym,
hearts,minds,n,betweenX,0.79,,,,n,,contrast-conceptual,
heat,cold,n,betweenX,0.62,,,,n,noun,antonym,scalar
heating,cooling,n,both,0.96,paired,0.73,paired,n,adj/verb,antonym,scalar
heaven,hell,n,betweenY,,,0.56,paired,n,noun,antonym,complementary
heavenly,earthly,y,both,0.77,,0.77,,n,adj,antonym,scalar
heavens,earth,n,both,0.76,,0.57,,n,noun,antonym,complementary
heavier,lighter,n,both,0.73,paired,0.74,,n,adj,antonym,scalar
heck,heaven,n,both,0.66,,0.55,,n,,x-odd,
height,weight,n,betweenY,,,0.63,paired,n,adj,co-hyponym,
helium,hydrogen,n,both,0.57,,0.71,,n,noun,co-hyponym,
hell,heaven,n,both,0.89,,0.95,paired,n,noun,antonym,complementary
hello,goodbye,n,betweenX,0.59,paired,,,n,other/interjection,antonym,complementary
hemp,marijuana,n,betweenY,,,0.58,,n,,nym-near-synonym,
here,here,n,betweenY,,,0.88,paired,y,,x-identical,
hereafter,now,n,betweenY,,,0.69,,n,adv,co-hyponym-temporal,complementary
hero,villain,n,betweenX,0.66,paired,,,n,noun,antonym,complementary
heroes,villains,n,both,0.76,paired,0.66,paired,n,noun,antonym,complementary
heroine,hero,n,both,0.68,,0.87,,n,noun,antonym,complementary
hers,his,n,both,0.61,,0.73,,n,other/possessive,antonym,complementary
heterosexual,homosexual,n,both,0.76,paired,0.55,paired,n,adj,antonym,complementary
hi,hi,n,betweenY,,,0.56,paired,y,,x-identical,
hidden,visible,n,both,0.52,,0.53,,n,adj,antonym,scalar
hide,show,y,betweenY,,,0.54,,n,verb,antonym,scalar
high,low,y,both,0.76,paired,0.76,paired,n,adj,antonym,scalar
higher,lower,n,both,0.88,,0.62,,n,adj,antonym,scalar
highest,lowest,n,both,0.96,paired,0.95,paired,n,adj,antonym,scalar
highs,lows,n,both,0.98,paired,0.86,paired,n,noun,antonym,scalar
hinder,help,n,betweenY,,,0.61,,n,verb,antonym,scalar
hippocampus,cortex,n,betweenY,,,0.53,,n,noun,nym-hyponym,
hired,fired,n,betweenX,0.66,,,,n,,co-hyponym,
hitherto,now,n,betweenY,,,0.64,,n,adv,co-hyponym-temporal,complementary
hitter,pitcher,n,both,0.73,,0.92,,n,noun,antonym,complementary
hitters,pitchers,n,both,0.9,,0.94,paired,n,noun,antonym,complementary
hitting,pitching,n,betweenY,,,0.51,,n,verb,antonym,complementary
hold,release,n,betweenX,0.55,,,,n,verb,antonym-secondary,complementary
holidays,weekends,n,betweenY,,,0.62,,n,noun,co-hyponym-temporal,
homers,doubles,n,betweenY,,,0.51,,n,noun,co-hyponym,
homicide,suicide,n,both,0.51,,0.52,,n,noun,co-hyponym,
homosexual,heterosexual,n,both,0.75,paired,0.9,paired,n,adj,antonym,complementary
hope,despair,y,betweenX,0.63,,,,n,noun,antonym,scalar
hopefully,now,n,betweenY,,,0.7,,n,,x-incomplete,
horizontal,vertical,n,both,0.99,paired,1,paired,n,adj,antonym,complementary
horizontally,vertically,n,both,0.98,paired,0.99,paired,n,adv,antonym,complementary
horsepower,torque,n,both,0.53,,0.54,,n,,other-related,
hospitalized,discharged,n,betweenX,0.61,,,,n,,contrast-sequence,
hostile,friendly,y,both,0.59,,0.79,,n,adv,antonym,scalar
hosts,guests,n,betweenX,0.51,,,,n,noun,antonym,converse
hot,cold,y,betweenX,0.6,,,,n,adj,antonym,scalar
hourly,daily,n,both,0.86,,0.72,paired,n,adv,co-hyponym-temporal,
https,http,n,betweenY,,,0.62,,n,other/acronym,co-hyponym,
humanoid,animal,n,both,0.52,,0.78,,n,,co-hyponym,
humidity,temperature,n,both,0.53,,0.73,,n,noun,co-hyponym,
humorous,serious,n,betweenX,0.52,,,,n,adj,antonym,scalar
hundreds,thousands,n,betweenX,0.88,,,,n,noun,co-hyponym-numeric,
hunted,hunted,n,betweenX,0.73,paired,,,y,adj/verb,x-identical,
hunted,hunter,n,betweenY,,,0.79,,n,noun,antonym,complementary
hurricane,storm,n,betweenY,,,0.65,,n,,co-hyponym,
husband,wife,y,both,0.96,paired,0.85,paired,n,noun,antonym,complementary
husbands,wives,n,both,0.97,paired,0.93,paired,n,noun,antonym,complementary
hydrogen,oxygen,n,both,0.62,,0.51,,n,,co-hyponym,
hype,reality,n,both,0.6,,0.54,,n,,opposition-indirect,
iOS,Android,n,both,0.96,,0.95,,n,noun,co-hyponym,
iPad,iPhone,n,both,0.67,paired,0.88,,n,noun,co-hyponym,
iPads,iPhones,n,both,0.59,paired,0.83,paired,n,noun,co-hyponym,
iPhone,iPad,n,betweenX,0.54,paired,,,n,,co-hyponym,
iPhone,Android,n,betweenY,,,0.53,,n,noun,co-hyponym,
iPhones,iPads,n,both,0.79,paired,0.72,paired,n,noun,co-hyponym,
iPod,iPhone,n,both,0.58,,0.6,,n,,co-hyponym,
ice,water,n,betweenY,,,0.57,,n,,co-hyponym,
idle,active,n,betweenX,0.59,,,,n,adj,antonym,scalar
if,then,n,betweenX,0.55,,,,n,,co-hyponym,
ii,iii,n,betweenX,0.65,,,,n,adj,co-hyponym-numeric,
ii,i,n,betweenY,,,0.66,,n,adj,co-hyponym-numeric,
iii,ii,n,betweenY,,,0.85,,n,adj,co-hyponym-numeric,
illegal,legal,y,both,0.67,,0.92,,n,adj,antonym,complementary
illegally,legally,n,betweenY,,,0.52,,n,adv,antonym,complementary
illicit,legal,n,betweenY,,,0.65,,n,adj,antonym,complementary
illusion,reality,n,both,0.8,,0.73,,n,noun,antonym-secondary,scalar
illusions,reality,n,both,0.63,,0.56,,n,,opposition-indirect,
illustrating,writing,n,betweenY,,,0.72,,n,verb,co-hyponym,
image,text,n,betweenY,,,0.69,,n,,co-hyponym,
images,text,n,betweenY,,,0.66,,n,,co-hyponym,
imaginary,real,n,both,0.66,,0.83,,n,adj,antonym,complementary
imagination,reality,n,both,0.76,,0.55,,n,,co-hyponym,
imagine,reality,n,betweenX,0.6,,,,n,noun,antonym-secondary,scalar
imagined,real,n,betweenY,,,0.64,,n,adj/verb,antonym,complementary
immoral,moral,y,betweenY,,,0.59,,n,adj,antonym,scalar
immortal,mortal,y,betweenY,,,0.55,,n,adj,antonym,complementary
immortality,death,n,both,0.52,,0.84,,n,noun,antonym-secondary,complementary
impaired,impaired,n,betweenX,0.56,paired,,,y,,x-identical,
imperfect,perfect,y,both,0.6,,0.67,,n,adj,antonym,scalar
implicit,explicit,y,both,0.99,,0.97,,n,adj,antonym,scalar
implicitly,explicitly,y,both,0.82,paired,0.85,paired,n,adv,antonym,scalar
implied,explicit,n,betweenX,0.56,,,,n,adj,antonym,scalar
import,export,y,both,0.97,paired,0.93,paired,n,noun,antonym,complementary
imported,exported,n,betweenX,0.58,,,,n,adj/verb,antonym,complementary
importing,exporting,n,both,0.79,paired,0.66,,n,verb,antonym,complementary
imports,exports,n,both,0.93,paired,0.94,paired,n,noun,antonym,complementary
impoverished,rich,n,betweenY,,,0.53,,n,adj,antonym-secondary,scalar
impression,reality,n,betweenX,0.76,,,,n,,co-hyponym,
in,out,n,betweenX,0.83,,,,n,other/preposition,antonym,complementary
inaction,action,y,betweenY,,,0.82,,n,noun,antonym,scalar
inactive,active,y,both,0.56,,0.95,,n,adj,antonym,scalar
inauguration,election,n,betweenY,,,0.75,,n,,co-hyponym,
inc,inc,n,betweenY,,,0.51,paired,y,,x-identical,
inches,feet,n,betweenX,0.6,,,,n,,nym-meronym,
inches,centimeters,n,betweenY,,,0.65,paired,n,,co-hyponym,
including,and,n,betweenY,,,0.64,,n,,x-incomplete,
inclusion,exclusion,y,betweenX,0.86,,,,n,noun,antonym,complementary
incoming,outgoing,y,both,0.66,paired,0.78,paired,n,adj,antonym,complementary
incorrect,correct,y,betweenY,,,0.84,,n,adj,antonym,complementary
incorrectly,correctly,y,betweenY,,,0.66,,n,adv,antonym,complementary
increase,decrease,y,both,0.72,paired,0.52,paired,n,noun/verb,antonym,scalar
increased,decreased,y,betweenX,0.74,paired,,,n,adj/verb,antonym,scalar
increases,decreases,n,betweenX,0.77,paired,,,n,verb,antonym,scalar
increasing,decreasing,y,betweenX,0.66,paired,,,n,verb,antonym,scalar
incumbent,challenger,n,both,0.87,,0.71,,n,noun,antonym,complementary
indefinitely,now,n,betweenY,,,0.61,,n,,co-hyponym-temporal,
independents,Democrats,n,betweenY,,,0.73,,n,noun,co-hyponym,
indictment,arrest,n,betweenY,,,0.61,,n,,co-hyponym,
indirect,direct,y,both,0.93,paired,0.98,paired,n,adj,antonym,complementary
indirectly,directly,y,betweenY,,,0.97,,n,adj,antonym,complementary
indoor,outdoor,y,both,0.9,paired,0.85,paired,n,adj,antonym,complementary
indoors,outdoors,y,both,0.86,paired,0.8,paired,n,noun/adv,antonym,complementary
industry,government,n,betweenY,,,0.57,,n,,co-hyponym,
inert,active,n,both,0.52,,0.61,,n,adj,antonym,scalar
infancy,childhood,n,betweenX,0.54,,,,n,,co-hyponym,
infant,toddler,n,betweenX,0.74,,,,n,,contrast-sequence,
infant,mother,n,betweenY,,,0.59,,n,noun,antonym,converse
infants,toddlers,n,betweenX,0.57,,,,n,,co-hyponym,
infants,mothers,n,betweenY,,,0.71,,n,noun,antonym,converse
inferior,superior,y,both,0.74,paired,0.92,,n,adj,antonym,scalar
infield,outfield,y,both,0.76,paired,0.79,paired,n,adj/noun,antonym,complementary
infinite,finite,y,betweenY,,,0.52,paired,n,adj,antonym,complementary
informal,formal,y,both,0.95,paired,0.97,paired,n,adj,antonym,complementary
infrared,visible,n,both,0.58,,0.61,,n,adj,co-hyponym,
inhuman,human,n,betweenY,,,0.67,,n,adj,antonym,scalar
initial,final,n,betweenX,0.57,,,,n,adj,antonym,complementary
initials,names,n,betweenY,,,0.55,,n,,nym-meronym,
injure,kill,n,betweenX,0.6,,,,n,verb,co-hyponym,
inner,outer,y,both,0.98,paired,0.98,paired,n,adj,antonym,scalar
innocence,guilt,y,both,0.91,,0.97,,n,noun,antonym,complementary
innocent,guilty,y,both,0.96,paired,0.98,paired,n,adj,antonym,complementary
input,output,n,both,0.97,paired,0.51,paired,n,adj/noun,antonym,complementary
inputs,outputs,n,betweenY,,,0.56,paired,n,noun,antonym,complementary
ins,outs,n,betweenX,0.81,,,,n,noun,antonym,complementary
insecure,secure,y,both,0.58,,0.51,,n,adj,antonym,scalar
inside,outside,y,both,0.96,paired,0.98,paired,n,adj/noun,antonym,complementary
install,download,n,betweenY,,,0.64,,n,,co-hyponym,
installing,downloading,n,betweenY,,,0.73,,n,,co-hyponym,
installs,downloads,n,betweenY,,,0.61,,n,,co-hyponym,
instructor,student,n,both,0.78,,0.84,,n,noun,antonym-secondary,complementary
instructors,students,n,both,0.89,,0.86,,n,noun,antonym-secondary,complementary
instrumental,vocal,y,both,0.53,,0.58,,n,adj,antonym,complementary
insulin,glucose,n,betweenY,,,0.55,,n,,co-hyponym,
insured,uninsured,y,betweenX,0.53,,,,n,adj,antonym,complementary
intangible,tangible,y,both,0.62,paired,0.86,,n,adj,antonym,complementary
intending,doing,n,betweenX,0.56,,,,n,,co-hyponym,
intentional,accidental,n,both,0.56,paired,0.58,,n,adj,antonym,complementary
intentions,actions,n,betweenX,0.57,,,,n,,co-hyponym,
interceptions,touchdowns,n,both,0.73,,0.7,,n,noun,co-hyponym,
interior,exterior,y,both,0.97,paired,0.95,paired,n,noun,antonym,complementary
internal,external,y,both,0.98,paired,0.97,paired,n,adj,antonym,complementary
internally,externally,y,betweenX,0.93,paired,,,n,adv,antonym,complementary
intoxicated,sober,y,betweenY,,,0.89,,n,adj,antonym-secondary,scalar
intra,intra,n,betweenY,,,0.56,paired,y,,x-identical,
invalid,valid,y,betweenY,,,0.88,,n,adj,antonym,complementary
invasion,occupation,n,betweenX,0.56,,,,n,,co-hyponym,
invis,visible,n,both,0.75,,0.64,,n,partial token,x-none,
invisible,visible,y,both,0.85,paired,0.94,,n,adj,antonym,scalar
invited,invited,n,betweenY,,,0.57,paired,y,,x-identical,
involuntary,voluntary,y,both,0.83,,0.94,,n,adj,antonym,complementary
inward,outward,y,both,0.91,paired,0.95,paired,n,adj,antonym,scalar
ions,electrons,n,betweenY,,,0.62,,n,,co-hyponym,
irrational,rational,y,both,0.52,paired,0.68,,n,adj,antonym,scalar
irritating,annoying,n,both,0.51,,0.66,,n,,nym-near-synonym,
is,is,n,both,0.56,paired,0.71,paired,y,,x-identical,
ital,bold,n,betweenY,,,0.55,,n,partial token,x-none,
its,its,n,betweenX,0.61,paired,,,y,,x-identical,
jails,prisons,n,betweenX,0.65,,,,n,,nym-near-synonym,
jelly,butter,n,betweenY,,,0.5,,n,,other-conventional,
jog,walk,n,betweenY,,,0.79,,n,verb,co-hyponym,
joint,bone,n,betweenY,,,0.59,,n,,co-hyponym,
joking,serious,n,betweenY,,,0.56,,n,adj/verb,antonym-secondary,scalar
journey,destination,n,betweenX,0.83,,,,n,noun,co-hyponym,
judged,judge,n,betweenY,,,0.54,,n,,other-related,
junior,senior,y,betweenX,0.93,paired,,,n,noun/adj,antonym,complementary
jury,judge,n,betweenY,,,0.74,,n,noun,co-hyponym,
juvenile,adult,y,betweenX,0.86,,,,n,noun,antonym,complementary
juveniles,adults,n,both,0.88,,0.82,,n,noun,antonym,complementary
kale,spinach,n,betweenY,,,0.58,,n,noun,co-hyponym,
keyboard,mouse,n,both,0.89,paired,0.88,paired,n,noun,co-hyponym,
keyboards,mice,n,betweenY,,,0.55,,n,noun,co-hyponym,
kg,lb,n,betweenY,,,0.51,,n,noun,co-hyponym,
kicks,punches,n,betweenY,,,0.79,paired,n,,co-hyponym,
kidney,liver,n,betweenY,,,0.68,,n,,co-hyponym,
kidneys,liver,n,betweenY,,,0.66,,n,,co-hyponym,
kids,parents,n,betweenY,,,0.66,,n,noun,antonym-secondary,converse
kilograms,pounds,n,both,0.71,paired,0.94,,n,noun,co-hyponym,
kilometers,miles,n,both,0.73,,0.89,paired,n,noun,co-hyponym,
kilometres,miles,n,both,0.62,,0.71,,n,noun,co-hyponym,
kindergarten,preschool,n,betweenY,,,0.78,,n,,co-hyponym,
kindness,cruelty,n,betweenX,0.52,,,,n,noun,antonym,scalar
kisses,hugs,n,betweenY,,,0.81,,n,noun,co-hyponym,
kissing,hugging,n,betweenY,,,0.51,,n,,co-hyponym,
kneeling,sitting,n,betweenY,,,0.56,,n,,co-hyponym,
knockout,submission,n,betweenY,,,0.79,,n,,co-hyponym,
known,unknown,y,betweenX,0.69,,,,n,adj,antonym,complementary
labor,capital,n,betweenY,,,0.61,,n,,co-hyponym,
labour,capital,n,both,0.78,,0.9,,n,noun,other-related,
ladies,gentlemen,n,both,0.54,,0.54,paired,n,noun,antonym,complementary
lakes,rivers,n,betweenY,,,0.68,,n,noun,co-hyponym,
landed,takeoff,n,betweenY,,,0.79,,n,verb,antonym,complementary
landing,takeoff,n,both,0.72,paired,0.97,paired,n,noun,antonym,reversive
landlord,tenant,n,both,0.83,paired,0.82,paired,n,noun,antonym,converse
landlords,tenants,n,both,0.95,paired,0.92,paired,n,noun,antonym,converse
languages,cultures,n,betweenX,0.51,,,,n,,co-hyponym,
large,medium,n,both,0.5,,0.59,,n,,contrast-scalar,
larger,smaller,n,both,0.86,paired,0.74,,n,adj,antonym,scalar
largest,smallest,n,both,0.92,paired,0.95,paired,n,adj,antonym,scalar
lashes,eyebrows,n,betweenY,,,0.66,,n,,co-hyponym,
last,first,y,betweenX,0.5,paired,,,n,adj/noun,antonym-numeric,complementary
late,early,y,both,0.52,,0.61,,n,adj,antonym-temporal,scalar
latter,former,y,betweenY,,,0.75,,n,adj,antonym,complementary
laugh,cry,y,betweenX,0.6,,,,n,verb,antonym,scalar
laughing,crying,n,both,0.93,,0.72,,n,verb,antonym,scalar
laughs,tears,n,both,0.78,,0.68,,n,noun,antonym,complementary
laughter,tears,n,both,0.52,,0.61,paired,n,noun,antonym,scalar
lawyer,client,n,both,0.75,,0.53,,n,noun,antonym,converse
layer,layer,n,betweenY,,,0.58,paired,y,,x-identical,
laying,sitting,n,betweenY,,,0.67,,n,,co-hyponym,
lb,kg,n,betweenX,0.67,,,,n,noun,co-hyponym,
leading,following,y,betweenX,0.61,,,,n,verb,antonym,complementary
leaf,stem,n,betweenY,,,0.53,,n,,co-hyponym,
leaps,bounds,n,betweenX,0.74,,,,n,,nym-near-synonym,
learn,teach,n,betweenY,,,0.54,,n,,co-hyponym,
leased,owned,n,betweenY,,,0.6,,n,adj/verb,co-hyponym,
least,most,y,betweenY,,,0.72,paired,n,adj,antonym,scalar
leaving,returning,n,betweenX,0.59,,,,n,verb,antonym,reversive
lecturer,student,n,both,0.64,,0.76,,n,noun,antonym-secondary,converse
left,right,y,both,0.94,paired,0.9,paired,n,adj/noun,antonym,complementary
leftist,conservative,n,betweenY,,,0.52,,n,noun,antonym,complementary
legislative,executive,n,both,0.51,,0.51,,n,,co-hyponym,
leisure,work,n,both,0.63,,0.87,,n,,co-hyponym,
len,min,n,betweenX,0.54,,,,n,,co-hyponym,
lend,borrow,y,betweenY,,,0.56,,n,verb,antonym,converse
lender,borrower,y,both,0.98,paired,0.91,paired,n,noun,antonym,complementary
lenders,borrowers,n,betweenX,0.89,paired,,,n,noun,antonym,complementary
lengthy,short,n,both,0.53,,0.76,,n,adj,antonym,scalar
lens,camera,n,betweenY,,,0.62,,n,noun,nym-meronym,
leptin,insulin,n,betweenY,,,0.59,,n,noun,co-hyponym,
lesbian,gay,n,betweenY,,,0.69,,n,,co-hyponym,
lesbians,gays,n,betweenY,,,0.82,,n,noun,antonym,complementary
less,more,y,both,0.72,paired,0.73,,n,adj,antonym,scalar
lesser,greater,y,both,0.77,,0.89,,n,adj,antonym,scalar
letters,numbers,n,betweenX,0.55,,,,n,,co-hyponym,
liabilities,assets,n,both,0.59,paired,0.89,paired,n,noun,antonym,complementary
liberal,conservative,y,both,0.8,paired,0.75,paired,n,noun,antonym,scalar
liberalism,conservatism,n,betweenY,,,0.66,paired,n,noun,antonym,scalar
liberals,conservatives,n,both,0.8,paired,0.8,paired,n,noun,antonym,scalar
libertarian,conservative,n,betweenY,,,0.79,,n,adj,antonym,scalar
liberties,rights,n,betweenY,,,0.79,,n,noun,nym-near-synonym,
lie,truth,n,both,0.77,,0.89,,n,noun,antonym,scalar
lies,truth,n,both,0.52,,0.71,,n,noun,antonym,scalar
lif,death,n,betweenX,0.76,,,,n,partial token,x-none,
life,death,n,both,0.98,,0.83,paired,n,noun,antonym,complementary
lifeless,alive,n,betweenY,,,0.51,,n,adj,antonym-secondary,complementary
lifetime,death,n,betweenX,0.6,,,,n,,other-related,
lifetime,birth,n,betweenY,,,0.67,,n,,other-related,
light,darkness,n,both,0.56,paired,0.52,paired,n,noun,antonym-secondary,scalar
lighter,heavier,n,betweenX,0.72,paired,,,n,adj,antonym,scalar
lightweight,heavyweight,n,betweenX,0.58,,,,n,adj,antonym,scalar
like,dislike,y,both,0.66,,0.58,paired,n,verb/noun,antonym,scalar
liked,disliked,y,betweenX,0.65,,,,n,adj/verb,antonym,scalar
likely,possible,n,betweenY,,,0.59,,n,,contrast-scalar,
limitless,finite,n,betweenY,,,0.63,,n,adj,antonym-secondary,complementary
limp,limp,n,betweenY,,,0.51,paired,y,,x-identical,
liquid,solid,n,both,0.89,,0.88,,n,noun,antonym,multiple incompatibility
listener,speaker,n,both,0.54,,0.78,,n,,co-hyponym,
liter,gallon,n,betweenX,0.5,,,,n,,co-hyponym,
litres,gallons,n,both,0.62,,0.66,,n,noun,co-hyponym,
little,big,y,betweenY,,,0.87,,n,adj,antonym,scalar
living,dying,n,betweenX,0.66,,,,n,adj/verb,antonym,scalar
locked,unlocked,n,betweenX,0.59,,,,n,adj,antonym,reversive
locking,unlocking,n,betweenX,0.68,,,,n,verb,antonym,complementary
lockout,strike,n,betweenY,,,0.58,,n,,co-hyponym,
long,short,y,both,0.92,paired,0.95,paired,n,adj,antonym,scalar
longer,shorter,n,betweenX,0.84,paired,,,n,adj,antonym,scalar
longest,shortest,n,both,0.93,paired,0.96,paired,n,adj,antonym,scalar
look,feel,n,betweenX,0.57,,,,n,,other-conventional,
lose,win,y,both,0.81,,0.92,,n,verb,antonym,converse
loser,winner,y,both,0.72,paired,0.95,,n,noun,antonym,converse
losers,winners,n,both,0.81,paired,0.98,paired,n,noun,antonym,converse
loses,wins,n,both,0.63,,0.93,,n,verb,antonym,converse
losing,winning,n,both,0.85,paired,0.95,,n,verb,antonym,converse
loss,profit,n,betweenY,,,0.58,,n,noun,antonym,scalar
losses,profits,n,betweenY,,,0.56,,n,noun,antonym,scalar
lost,found,y,betweenX,0.74,,,,n,adj,antonym,reversive
lovers,friends,n,betweenY,,,0.55,,n,,co-hyponym,
low,high,y,both,0.61,paired,0.86,paired,n,adj,antonym,scalar
lowers,highs,n,betweenY,,,0.63,,n,noun,antonym-secondary,scalar
lowest,highest,n,both,0.87,paired,0.9,paired,n,adj,antonym,scalar
lows,highs,n,both,0.83,paired,0.85,paired,n,noun,antonym,scalar
lunch,dinner,n,betweenX,0.86,,,,n,noun,co-hyponym,
lunch,breakfast,n,betweenY,,,0.96,,n,noun,co-hyponym,
lung,heart,n,betweenY,,,0.57,,n,noun,co-hyponym,
lungs,heart,n,betweenY,,,0.76,,n,noun,co-hyponym,
lust,love,n,betweenY,,,0.64,,n,noun,nym-near-synonym,
mRNA,DNA,n,both,0.61,,0.66,,n,noun,co-hyponym,
ma,pa,n,betweenX,0.53,,,,n,noun,antonym,complementary
machine,man,n,both,0.61,,0.83,,n,,co-hyponym,
macro,micro,n,both,0.87,paired,0.84,paired,n,adj,antonym,complementary
madness,sanity,n,betweenX,0.57,,,,n,noun,antonym,scalar
magazine,newspaper,n,betweenY,,,0.67,,n,noun,co-hyponym,
magazines,newspapers,n,betweenY,,,0.62,,n,,co-hyponym,
magic,science,n,both,0.64,,0.6,,n,noun,contrast-conceptual,
magically,physically,n,betweenY,,,0.55,,n,adv,co-hyponym,
mainland,islands,n,betweenY,,,0.58,,n,,co-hyponym,
major,minor,y,both,0.76,paired,0.84,paired,n,adj,antonym,scalar
majorities,minorities,n,both,0.79,,0.54,,n,noun,antonym,complementary
majority,minority,y,both,0.82,paired,0.55,paired,n,noun,antonym,scalar
majors,minors,n,both,0.55,,0.94,,n,noun,antonym,complementary
makeup,hair,n,betweenY,,,0.64,,n,,co-hyponym,
male,female,y,both,0.98,paired,0.92,paired,n,adj/noun,antonym,complementary
males,females,n,both,0.98,paired,0.98,paired,n,noun,antonym,complementary
man,God,n,betweenY,,,0.57,,n,,contrast-conceptual,
manager,player,n,both,0.52,,0.59,,n,noun,co-hyponym,
managers,players,n,betweenX,0.63,,,,n,,co-hyponym,
mandatory,optional,n,betweenX,0.56,,,,n,adj,antonym,complementary
manufacture,design,n,betweenY,,,0.51,,n,,co-hyponym,
marriage,divorce,n,betweenX,0.65,,,,n,noun,antonym,complementary
married,divorced,n,betweenX,0.79,,,,n,,co-hyponym,
marry,divorce,n,betweenX,0.73,,,,n,verb,antonym,complementary
masculine,feminine,y,both,0.96,paired,0.95,paired,n,adj,antonym,complementary
master,slave,n,betweenX,0.56,paired,,,n,adj/noun,antonym,complementary
masters,slaves,n,both,0.68,paired,0.66,paired,n,adj/noun,antonym,complementary
maternity,pregnancy,n,betweenY,,,0.55,,n,,other-related,
max,min,n,betweenY,,,0.87,,n,adj,antonym,complementary
maximum,minimum,y,both,0.73,paired,0.83,paired,n,noun,antonym,complementary
mayor,council,n,betweenX,0.57,,,,n,,co-hyponym,
me,you,n,betweenY,,,0.84,paired,n,noun/pronoun,antonym,complementary
mean,median,n,betweenX,0.73,paired,,,n,,co-hyponym,
meanings,words,n,betweenY,,,0.57,,n,,contrast-conceptual,
means,ends,n,both,0.88,,0.87,,n,,other-related,
median,mean,n,both,0.66,paired,0.85,,n,,co-hyponym,
medieval,modern,n,betweenX,0.55,,,,n,,co-hyponym-temporal,
medium,low,n,betweenY,,,0.51,,n,,contrast-scalar,
meet,greet,n,betweenX,0.83,,,,n,verb,other-conventional,
melted,frozen,n,betweenY,,,0.6,,n,adj/verb,antonym,scalar
melting,freezing,n,both,0.86,,0.84,,n,verb,antonym,scalar
men,women,n,both,0.86,paired,0.87,paired,n,noun,antonym,complementary
mental,physical,y,both,0.81,paired,0.87,,n,adj,antonym,complementary
mentally,physically,n,both,0.66,,0.91,,n,adv,antonym,complementary
mentor,student,n,both,0.67,,0.75,,n,,co-hyponym,
mentors,students,n,betweenX,0.59,,,,n,,co-hyponym,
merchant,customer,n,betweenX,0.53,,,,n,noun,antonym-secondary,converse
metres,feet,n,betweenY,,,0.65,,n,noun,co-hyponym,
metric,imperial,n,both,0.82,,0.67,,n,,co-hyponym,
micro,macro,n,both,0.99,paired,0.99,paired,n,adj,antonym,complementary
mid,late,n,betweenX,0.69,,,,n,adj,co-hyponym-temporal,
midday,midnight,n,betweenX,0.54,,,,n,noun,antonym-temporal,complementary
midnight,dawn,n,betweenX,0.6,,,,n,,co-hyponym-temporal,
miles,kilometers,n,betweenY,,,0.71,paired,n,noun,co-hyponym,
militants,police,n,betweenX,0.54,,,,n,,co-hyponym,
millennia,centuries,n,betweenY,,,0.79,,n,,co-hyponym-temporal,
millionaires,billionaires,n,both,0.6,,0.5,,n,,co-hyponym-numeric,
millions,billions,n,betweenX,0.93,,,,n,noun,co-hyponym,
millions,thousands,n,betweenY,,,0.78,,n,noun,co-hyponym-numeric,
milliseconds,seconds,n,both,0.62,,0.86,,n,noun,co-hyponym-temporal,
mind,body,n,both,0.73,,0.81,paired,n,noun,antonym,complementary
