Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
hate,love,y,both,0.74,,0.94,,n,verb,antonym,scalar
hated,loved,n,alikeY,,,0.76,,n,verb,antonym,scalar
hates,loves,n,both,0.62,,0.79,,n,verb,antonym,scalar
hating,loving,n,alikeY,,,0.86,,n,verb,antonym,scalar
hatred,love,n,alikeY,,,0.84,,n,noun,antonym,scalar
healthy,sick,n,alikeY,,,0.7,paired,,adj,antonym,scalar
hear,see,n,alikeY,,,0.81,,n,verb,co-hyponym,
heard,unseen,n,alikeX,0.62,,,,,,opposition-indirect,
heard,seen,n,alikeY,,,0.57,,n,verb,co-hyponym,
hearing,sight,n,alikeY,,,0.61,,,,co-hyponym,
hears,sees,n,alikeY,,,0.58,,,,co-hyponym,
hearts,minds,n,alikeX,0.63,,,,,,other-conventional,
heating,cooling,n,alikeX,0.75,,,,n,adj/verb,antonym,scalar
heaven,hell,n,alikeY,,,0.55,paired,n,noun,antonym,complementary
heavenly,earthly,y,both,0.79,,0.85,,n,adj,antonym,scalar
heavens,earth,n,alikeX,0.61,,,,,noun,antonym,complementary
heavier,lighter,n,alikeY,,,0.82,paired,n,adj,antonym,scalar
heaviest,smallest,n,both,0.56,,0.69,,,,opposition-indirect,
heavily,lightly,y,both,0.53,,0.62,,n,adv,antonym,scalar
heavy,light,y,both,0.87,,0.96,,n,adj,antonym,scalar
heels,flats,n,both,0.51,,0.65,,n,noun,co-hyponym,scalar
hell,heaven,n,both,0.76,,0.93,paired,n,noun,antonym,complementary
hello,goodbye,n,alikeX,0.6,paired,,,,other/interjection,antonym,complementary
herd,individual,n,alikeY,,,0.77,,n,noun,antonym,complementary
here,there,y,alikeX,0.5,,,,,noun/adv,antonym,complementary
herein,elsewhere,n,alikeX,0.79,,,,n,adv,co-hyponym,complementary
hero,villain,n,alikeX,0.69,paired,,,n,noun,antonym,complementary
heroes,villains,n,both,0.91,paired,0.84,paired,n,noun,antonym,complementary
heroine,hero,n,alikeY,,,0.82,,,noun,antonym,complementary
hers,his,n,alikeY,,,0.82,,n,other/possessive,antonym,complementary
herself,others,n,alikeX,0.73,,,,,,co-hyponym,
heterosexual,homosexual,n,both,0.87,paired,0.65,paired,n,adj,antonym,complementary
high,low,y,both,0.95,paired,0.97,paired,n,adj,antonym,scalar
higher,lower,n,both,0.96,,0.93,,n,adj,antonym,scalar
highest,lowest,n,both,0.97,paired,0.94,paired,n,adj,antonym,scalar
highs,lows,n,both,0.99,paired,0.86,paired,n,noun,antonym,scalar
hills,valleys,n,alikeX,0.54,,,,,noun,antonym,complementary
him,her,n,alikeX,0.54,,,,,noun/pronoun,antonym,complementary
himself,others,n,alikeX,0.68,,,,,,co-hyponym,
hind,fore,n,alikeY,,,0.56,,,adj,antonym,complementary
hinder,help,n,alikeY,,,0.67,,n,verb,antonym,scalar
hire,fire,y,alikeX,0.71,,,,,,co-hyponym,
hiring,firing,n,alikeX,0.74,,,,,,co-hyponym,
hit,miss,y,alikeX,0.96,,,,,verb,antonym,complementary
hits,misses,n,alikeX,0.91,,,,n,noun,antonym,complementary
hitter,pitcher,n,both,0.69,,0.78,,n,noun,antonym,complementary
hitters,pitchers,n,both,0.91,paired,0.94,paired,n,noun,antonym,complementary
hitting,pitching,n,both,0.79,,0.66,,n,verb,antonym,complementary
homeowners,renters,n,both,0.84,,0.61,,n,noun,antonym,complementary
homosexual,heterosexual,n,both,0.88,paired,0.86,paired,n,adj,antonym,complementary
horizontal,vertical,n,both,0.99,paired,0.99,paired,n,adj,antonym,complementary
horizontally,vertically,n,both,1,paired,1,paired,n,adv,antonym,complementary
horror,comedy,n,alikeY,,,0.55,,n,adj/noun,antonym,scalar
hostile,friendly,y,both,0.81,,0.9,,n,adv,antonym,scalar
hot,cold,y,both,0.85,,0.83,paired,n,adj,antonym,scalar
hour,day,n,alikeY,,,0.8,,n,noun,co-hyponym-temporal,
hourly,daily,n,both,0.78,,0.91,,n,adv,co-hyponym-temporal,
hours,days,n,alikeY,,,0.54,,n,noun,co-hyponym-temporal,
how,why,n,alikeX,0.67,paired,,,n,other/interrogative,co-hyponym,
hrs,days,n,alikeX,0.66,,,,n,noun,co-hyponym-temporal,
huge,small,n,alikeY,,,0.68,,n,adj,antonym-secondary,scalar
humorous,serious,n,alikeY,,,0.52,,n,adj,antonym,scalar
hundreds,thousands,n,alikeX,0.53,,,,n,noun,co-hyponym-numeric,
hunted,hunter,n,alikeY,,,0.53,,,noun,antonym,complementary
husband,wife,y,both,0.95,,0.81,paired,n,noun,antonym,complementary
husbands,wives,n,both,0.96,,0.94,paired,n,noun,antonym,complementary
hydrogen,oxygen,n,alikeX,0.58,,,,,,co-hyponym,
iOS,Android,n,both,0.92,,0.87,,n,noun,co-hyponym,
iPad,iPhone,n,both,0.63,,0.86,,n,noun,co-hyponym,
iPads,iPhones,n,both,0.83,paired,0.92,paired,n,noun,co-hyponym,
iPhones,iPads,n,both,0.73,paired,0.52,paired,n,noun,co-hyponym,
iPod,iPhone,n,both,0.7,,0.74,,,,co-hyponym,
ii,i,n,alikeY,,,0.63,,n,adj,co-hyponym-numeric,
iii,iv,n,alikeX,0.53,,,,,,co-hyponym-numeric,
iii,ii,n,alikeY,,,0.84,,n,adj,co-hyponym-numeric,
ill,good,n,both,0.67,,0.75,,,adj,antonym-secondary,scalar
illegal,legal,y,both,0.91,,0.98,,n,adj,antonym,complementary
illegally,legally,n,both,0.88,,0.95,,n,adv,antonym,complementary
illegitimate,legitimate,y,alikeY,,,0.67,,,adj,antonym,complementary
illicit,legal,n,both,0.78,,0.59,,n,adj,antonym,complementary
illusion,reality,n,alikeX,0.52,,,,,noun,antonym-secondary,scalar
imaginary,real,n,both,0.68,,0.83,,n,adj,antonym,complementary
imagined,real,n,both,0.5,,0.71,,n,adj/verb,antonym,complementary
immature,mature,y,alikeY,,,0.77,,,adj,antonym,scalar
immense,small,n,alikeY,,,0.52,,n,adj,antonym-secondary,scalar
immigrant,native,n,alikeY,,,0.62,,n,noun,antonym,complementary
immoral,moral,y,alikeY,,,0.68,,n,adj,antonym,scalar
immortal,mortal,y,both,0.58,,0.67,,,adj,antonym,complementary
imperfect,perfect,y,alikeY,,,0.84,paired,n,adj,antonym,scalar
implicit,explicit,y,both,0.97,paired,0.96,paired,n,adj,antonym,scalar
implicitly,explicitly,y,both,0.88,paired,0.85,paired,n,adv,antonym,scalar
implied,explicit,n,both,0.7,,0.55,,n,adj,antonym,scalar
import,export,y,both,0.87,paired,0.62,paired,n,noun,antonym,complementary
importing,exporting,n,both,0.9,paired,0.6,paired,n,verb,antonym,complementary
imports,exports,n,both,0.88,paired,0.79,paired,n,noun,antonym,complementary
impoverished,rich,n,alikeY,,,0.63,,n,adj,antonym-secondary,scalar
improper,proper,y,alikeY,,,0.61,,,adj,antonym,scalar
in,out,n,alikeX,0.73,,,,,other/preposition,antonym,complementary
inaccessible,accessible,y,alikeY,,,0.85,,n,adj,antonym,scalar
inaction,action,y,alikeY,,,0.93,,n,noun,antonym,scalar
inactive,active,y,both,0.76,,0.93,,n,adj,antonym,scalar
inadvertently,intentionally,n,both,0.58,,0.56,,n,adv,antonym,complementary
inappropriate,appropriate,y,alikeY,,,0.51,,n,adj,antonym,scalar
inches,feet,n,both,0.51,,0.53,,,,nym-meronym,
included,excluded,n,alikeX,0.61,,,,,adj/verb,antonym,scalar
incoming,outgoing,y,both,0.98,,0.87,,n,adj,antonym,complementary
incompatible,compatible,y,alikeY,,,0.84,,,adj,antonym,scalar
incorrect,correct,y,both,0.54,paired,0.97,,n,adj,antonym,complementary
incorrectly,correctly,y,both,0.52,paired,0.84,,n,adv,antonym,complementary
increase,decrease,y,alikeX,0.85,,,,n,noun/verb,antonym,scalar
increases,decreases,n,alikeX,0.82,paired,,,n,verb,antonym,scalar
increasingly,",",n,alikeY,,,0.65,,,,x-odd,
incumbent,challenger,n,both,0.82,,0.81,,n,noun,antonym,complementary
indefinite,definite,y,alikeY,,,0.63,,,adj,antonym,complementary
independents,Democrats,n,alikeY,,,0.55,,n,noun,co-hyponym,
indicted,acquitted,n,alikeX,0.56,,,,,adj/verb,antonym,complementary
indirect,direct,y,both,0.97,paired,0.99,paired,n,adj,antonym,complementary
indirectly,directly,y,both,0.96,paired,0.99,paired,n,adj,antonym,complementary
individually,collectively,n,both,0.9,paired,0.9,paired,n,adv,antonym,complementary
indoor,outdoor,y,both,0.88,paired,0.88,paired,n,adj,antonym,complementary
indoors,outdoors,y,both,0.73,paired,0.91,paired,n,noun/adv,antonym,complementary
induced,natural,n,alikeY,,,0.7,,n,adj,antonym-secondary,complementary
ineffective,effective,y,alikeY,,,0.5,,n,adj,antonym,scalar
ineligible,eligible,y,alikeY,,,0.58,,n,adj,antonym,complementary
inexperienced,experienced,y,alikeY,,,0.55,,n,adj,antonym,scalar
infamous,famous,n,alikeY,,,0.85,,n,adj,antonym,complementary
infect,host,n,alikeY,,,0.55,,,,other-related,
inferior,superior,y,both,0.89,paired,0.95,paired,n,adj,antonym,scalar
infield,outfield,y,both,0.89,paired,0.62,paired,n,adj/noun,antonym,complementary
infinite,finite,y,both,0.53,paired,0.79,paired,n,adj,antonym,complementary
informal,formal,y,both,0.87,paired,0.97,paired,n,adj,antonym,complementary
injections,pills,n,alikeY,,,0.63,,n,noun,co-hyponym,
inland,coastal,y,alikeY,,,0.55,paired,n,adj,antonym,complementary
inner,outer,y,both,0.97,paired,0.81,paired,n,adj,antonym,scalar
innings,runs,n,alikeY,,,0.64,,n,noun,co-hyponym,
innoc,guilty,n,alikeY,,,0.56,,n,partial token,x-none,
innocence,guilt,y,alikeY,,,0.5,,n,noun,antonym,complementary
innocent,guilty,y,both,0.95,paired,0.97,paired,n,adj,antonym,complementary
input,output,n,alikeX,0.94,,,,n,adj/noun,antonym,complementary
inputs,outputs,n,alikeX,0.54,paired,,,n,noun,antonym,complementary
ins,outs,n,both,0.98,,0.63,paired,n,noun,antonym,complementary
insane,sane,y,both,0.66,paired,0.78,paired,,adj,antonym,scalar
inside,out,n,alikeX,0.51,,,,,adj,antonym,complementary
inside,outside,y,alikeY,,,0.87,paired,n,adj/noun,antonym,complementary
insider,outsider,n,alikeX,0.69,paired,,,,noun,antonym,complementary
instead,",",n,alikeY,,,0.51,,,,x-odd,
institution,individual,n,both,0.58,,0.79,,n,noun,contrast-group-individual ,
institutions,individuals,n,both,0.62,,0.67,,n,noun,contrast-group-individual ,
instructor,student,n,both,0.86,,0.88,,n,noun,antonym-secondary,complementary
instructors,students,n,both,0.92,,0.86,,n,noun,antonym-secondary,complementary
instrumental,vocal,y,both,0.74,,0.88,,n,adj,antonym,complementary
insults,compliments,n,both,0.52,,0.69,,n,noun,antonym,scalar
insured,uninsured,y,both,0.67,paired,0.84,paired,,adj,antonym,complementary
intangible,tangible,y,both,0.53,,0.92,,n,adj,antonym,complementary
intentional,accidental,n,both,0.57,,0.57,paired,n,adj,antonym,complementary
intentionally,unintentionally,y,alikeX,0.63,paired,,,,adv,antonym,scalar
interceptions,touchdowns,n,alikeY,,,0.53,,n,noun,co-hyponym,
interior,exterior,y,both,0.99,paired,0.98,paired,n,noun,antonym,complementary
internal,external,y,both,0.99,paired,0.98,paired,n,adj,antonym,complementary
internally,externally,y,both,0.97,paired,0.82,paired,n,adv,antonym,complementary
interstate,local,n,alikeY,,,0.51,,n,adj,co-hyponym,complementary
interstellar,terrestrial,n,both,0.67,,0.74,,n,adj,co-hyponym,multiple incompatibility
intoxicated,sober,y,alikeY,,,0.9,,n,adj,antonym-secondary,scalar
intra,intra,n,alikeY,,,0.64,paired,,,x-identical,
invalid,valid,y,alikeY,,,0.78,,n,adj,antonym,complementary
invisible,visible,y,alikeY,,,0.95,paired,n,adj,antonym,scalar
involuntary,voluntary,y,both,0.92,,0.9,,n,adj,antonym,complementary
inward,outward,y,both,0.98,paired,0.96,paired,n,adj,antonym,scalar
irrational,rational,y,both,0.53,paired,0.91,,n,adj,antonym,scalar
irregular,regular,y,alikeY,,,0.67,,,adj,antonym,scalar
ital,bold,n,alikeY,,,0.52,,,partial token,x-none,
itself,others,n,alikeX,0.56,,,,,,co-hyponym,
jointly,individually,n,both,0.51,,0.6,,,adv,antonym-secondary,complementary
joking,serious,n,alikeY,,,0.74,,n,adj/verb,antonym-secondary,scalar
journey,destination,n,alikeX,0.74,,,,n,noun,co-hyponym,
judge,jury,n,alikeX,0.71,paired,,,,,co-hyponym,
judged,judge,n,alikeY,,,0.55,,,,other-related,
junior,senior,y,both,0.91,paired,0.86,paired,n,noun/adj,antonym,complementary
jury,judge,n,both,0.76,paired,0.87,,n,noun,co-hyponym,
just,unjust,y,alikeX,0.91,paired,,,,adj,antonym,scalar
juvenile,adult,y,both,0.82,,0.83,,n,noun,antonym,complementary
juveniles,adults,n,both,0.8,,0.63,,n,noun,antonym,complementary
keyboard,mouse,n,both,0.94,,0.89,,n,noun,co-hyponym,
keyboards,mice,n,both,0.74,,0.69,,n,noun,co-hyponym,
kid,adult,n,alikeX,0.58,,,,n,noun,antonym,complementary
kids,adults,n,alikeX,0.54,,,,,noun,antonym,complementary
killer,victim,n,both,0.57,,0.67,,n,noun,antonym,complementary
kilograms,pounds,n,both,0.51,,0.76,,n,noun,co-hyponym,
kilometers,miles,n,both,0.59,,0.61,,n,noun,co-hyponym,
kisses,hugs,n,alikeY,,,0.51,,n,noun,co-hyponym,
km,miles,n,alikeY,,,0.51,,n,noun,co-hyponym,
kneeling,standing,n,alikeY,,,0.59,,n,adj/verb,co-hyponym,
known,unknown,y,alikeX,0.82,,,,n,adj,antonym,complementary
labor,capital,n,both,0.51,,0.52,,,,co-hyponym,
labour,capital,n,both,0.55,,0.51,,n,noun,other-related,
ladies,gentlemen,n,both,0.87,paired,0.77,paired,n,noun,antonym,complementary
lady,gentleman,n,both,0.84,,0.79,,n,noun,antonym,complementary
lakes,rivers,n,alikeY,,,0.65,,n,noun,co-hyponym,
land,sea,n,both,0.66,paired,0.6,paired,n,noun,antonym,complementary
landing,takeoff,n,both,0.5,paired,0.95,paired,n,noun,antonym,reversive
landlord,tenant,n,both,0.93,paired,0.86,paired,n,noun,antonym,converse
landlords,tenants,n,both,0.93,paired,0.81,paired,n,noun,antonym,converse
laptop,desktop,n,alikeY,,,0.66,,n,noun,co-hyponym,
larg,small,n,alikeX,0.82,,,,,partial token,x-none,
large,small,y,both,0.98,paired,0.94,,n,adj,antonym,scalar
larger,smaller,n,both,0.88,paired,0.8,,n,adj,antonym,scalar
largest,smallest,n,both,0.8,paired,0.92,,n,adj,antonym,scalar
larvae,adults,n,both,0.69,,0.64,,,noun,antonym-secondary,complementary
last,first,y,both,0.72,,0.97,,n,adj/noun,antonym-numeric,complementary
lasting,fleeting,n,alikeX,0.51,,,,,adj/verb,antonym,scalar
late,early,y,alikeY,,,0.94,paired,n,adj,co-hyponym-temporal,scalar
lateral,vertical,n,both,0.79,,0.84,,n,adj,antonym-secondary,complementary
laugh,cry,y,alikeX,0.56,,,,n,verb,antonym,scalar
laughed,cried,n,alikeX,0.8,,,,,verb,antonym,complementary
laughing,crying,n,both,0.8,paired,0.65,paired,n,verb,antonym,scalar
laughs,tears,n,both,0.58,,0.52,,,noun,antonym,complementary
laughter,tears,n,both,0.51,,0.51,paired,n,noun,antonym,scalar
lawfully,illegally,n,both,0.52,,0.52,,n,adv,antonym,complementary
lb,kg,n,alikeY,,,0.53,,n,noun,co-hyponym,
leader,follower,y,both,0.75,,0.52,,n,noun,antonym,complementary
leaps,bounds,n,alikeX,0.85,,,,,,other-conventional,
leased,owned,n,both,0.55,,0.71,,n,adj/verb,co-hyponym,
least,most,y,both,0.71,,0.61,,n,adj,antonym,scalar
leaving,arriving,n,alikeY,,,0.58,,,verb,antonym,reversive
lecturer,student,n,both,0.58,,0.64,,n,noun,antonym-secondary,converse
left,right,y,both,1,paired,0.99,paired,n,adj/noun,antonym,complementary
leftists,conservatives,n,both,0.75,,0.53,,n,noun,antonym,complementary
legalized,illegal,n,alikeY,,,0.6,,,adj,antonym,complementary
legend,myth,n,alikeY,,,0.58,,,,co-hyponym,
legislative,executive,n,alikeX,0.58,,,,,,co-hyponym,
legitimate,illegitimate,y,alikeX,0.63,,,,,adj,antonym,complementary
legs,arms,n,alikeY,,,0.61,,n,noun,co-hyponym,
lend,borrow,y,both,0.53,,0.7,,n,verb,antonym,converse
lender,borrower,y,both,0.9,paired,0.82,paired,,noun,antonym,complementary
lenders,borrowers,n,alikeX,0.53,paired,,,,noun,antonym,complementary
lengthy,short,n,alikeY,,,0.77,,n,adj,antonym,scalar
lens,camera,n,alikeY,,,0.58,,n,noun,nym-meronym,
leptin,insulin,n,both,0.72,,0.57,,n,noun,co-hyponym,
lesbians,gays,n,alikeY,,,0.78,,n,noun,antonym,complementary
less,more,y,both,0.86,paired,0.97,,n,adj,antonym,scalar
lesser,greater,y,both,0.76,paired,0.79,paired,n,adj,antonym,scalar
li,li,n,alikeY,,,0.59,paired,,,x-identical,
liabilities,assets,n,both,0.54,paired,0.93,,n,noun,antonym,complementary
libel,slander,n,alikeX,0.72,,,,n,noun,antonym,complementary
liberal,conservative,y,both,0.96,paired,0.94,paired,n,noun,antonym,scalar
liberalism,conservatism,n,both,0.72,paired,0.78,paired,n,noun,antonym,scalar
liberals,conservatives,n,both,0.97,paired,0.93,paired,n,noun,antonym,scalar
lie,truth,n,both,0.56,,0.78,,n,noun,antonym,scalar
lies,truth,n,alikeY,,,0.58,,n,noun,antonym,scalar
life,death,n,alikeX,0.91,,,,n,noun,antonym,complementary
lighter,heavier,n,alikeY,,,0.71,paired,n,adj,antonym,scalar
lightning,thunder,n,alikeY,,,0.55,,,,co-hyponym,
liked,disliked,y,alikeX,0.63,,,,n,adj/verb,antonym,scalar
likelihood,probability,n,alikeX,0.53,,,,n,noun,co-hyponym,
lil,big,n,both,0.54,,0.75,,n,adj,antonym-secondary,scalar
limb,life,n,alikeY,,,0.84,,,,other-conventional,
liquid,solid,n,both,0.83,,0.87,,n,noun,antonym,multiple incompatibility
listeners,readers,n,alikeY,,,0.61,,n,noun,co-hyponym,
litres,gallons,n,alikeY,,,0.53,,n,noun,co-hyponym,
little,big,y,both,0.74,,0.78,,n,adj,antonym,scalar
living,dead,y,both,0.82,paired,0.89,paired,n,adj,antonym,complementary
loaded,locked,n,alikeY,,,0.74,,,,other-conventional,
local,national,y,alikeY,,,0.52,paired,n,adj,antonym,complementary
locals,tourists,n,both,0.53,paired,0.61,,n,noun,antonym,complementary
lock,key,n,alikeX,0.89,,,,n,noun,co-hyponym,
locked,unlocked,n,both,0.77,,0.56,,n,adj,antonym,reversive
locking,unlocking,n,alikeX,0.52,,,,,verb,antonym,complementary
locks,keys,n,alikeX,0.52,,,,n,noun,co-hyponym,
login,password,n,alikeX,0.86,,,,,,co-hyponym,
long,short,y,both,0.92,paired,0.96,paired,n,adj,antonym,scalar
longer,shorter,n,both,0.77,paired,0.88,paired,n,adj,antonym,scalar
longest,shortest,n,both,0.81,paired,0.92,paired,n,adj,antonym,scalar
lose,win,y,both,0.53,paired,0.98,,n,verb,antonym,converse
loser,winner,y,both,0.59,paired,0.94,paired,n,noun,antonym,converse
losers,winners,n,both,0.84,paired,0.97,paired,n,noun,antonym,converse
loses,wins,n,both,0.59,,0.97,,n,verb,antonym,converse
losing,winning,n,both,0.81,paired,0.97,paired,n,verb,antonym,converse
losses,profits,n,alikeY,,,0.84,,n,noun,antonym,scalar
lost,found,y,alikeX,0.81,paired,,,n,adj,antonym,reversive
loudly,quietly,n,both,0.56,,0.65,paired,n,adv,antonym,scalar
loved,hated,n,alikeX,0.53,,,,,adj/verb,antonym,scalar
low,high,y,both,0.84,paired,0.97,paired,n,adj,antonym,scalar
lower,upper,n,both,0.62,paired,0.67,paired,,adj,antonym,scalar
lowest,highest,n,both,0.79,paired,0.89,paired,n,adj,antonym,scalar
lows,highs,n,both,0.88,paired,0.89,paired,n,noun,antonym,scalar
luckily,unfortunately,n,alikeX,0.54,,,,,adv,antonym-secondary,scalar
lucky,unlucky,y,alikeX,0.81,paired,,,,adj,antonym,scalar
lunch,dinner,n,alikeX,0.87,,,,n,noun,co-hyponym,
lunch,breakfast,n,alikeY,,,0.87,,n,noun,co-hyponym,
lung,heart,n,alikeY,,,0.56,,n,noun,co-hyponym,
lust,love,n,alikeY,,,0.54,,n,noun,nym-near-synonym,
mRNA,DNA,n,both,0.71,,0.67,,n,noun,co-hyponym,
ma,pa,n,alikeX,0.6,,,,,noun,antonym,complementary
macOS,Windows,n,alikeY,,,0.57,,n,noun,co-hyponym,
machine,man,n,both,0.64,,0.77,,,,co-hyponym,
macro,micro,n,both,0.63,paired,0.79,paired,n,adj,antonym,complementary
mad,sane,n,alikeX,0.55,,,,,adj,antonym-secondary,scalar
magazines,newspapers,n,both,0.59,,0.66,,,,co-hyponym,
magically,physically,n,alikeY,,,0.5,,n,adv,co-hyponym,
major,minor,y,both,0.88,paired,0.8,paired,n,adj,antonym,scalar
majorities,minorities,n,both,0.74,,0.51,,,noun,antonym,complementary
majority,minority,y,both,0.96,,0.93,paired,n,noun,antonym,scalar
majors,minors,n,both,0.69,,0.73,,n,noun,antonym,complementary
makeup,hair,n,alikeY,,,0.54,,,,co-hyponym,
male,female,y,both,1,paired,0.97,paired,n,adj/noun,antonym,complementary
males,females,n,both,1,paired,0.97,paired,n,noun,antonym,complementary
mammals,birds,n,alikeY,,,0.51,,n,noun,co-hyponym,
manager,player,n,both,0.51,,0.71,,n,noun,co-hyponym,
manned,unmanned,y,alikeX,0.8,paired,,,,adj,antonym,complementary
manslaughter,murder,n,alikeY,,,0.58,,n,noun,co-hyponym,
many,few,y,alikeX,0.72,paired,,,n,adj,antonym,scalar
marine,terrestrial,n,alikeX,0.59,,,,n,adj,co-hyponym,multiple incompatibility
marine,land,n,alikeY,,,0.63,,n,adj,antonym-secondary,multiple incompatibility
maritime,land,n,alikeY,,,0.51,,,,co-hyponym,
marked,unmarked,y,alikeX,0.7,,,,,adj,antonym,complementary
married,single,n,alikeY,,,0.83,paired,n,adj,antonym,complementary
masculine,feminine,y,both,0.97,paired,0.97,paired,n,adj,antonym,complementary
master,servant,n,alikeY,,,0.63,paired,,noun,antonym-secondary,complementary
matched,mixed,n,alikeY,,,0.92,,,,contrast-conceptual,
matching,mixing,n,alikeY,,,0.96,,,,contrast-conceptual,
mater,foe,n,alikeX,0.61,,,,,,x-odd,
maternal,paternal,y,alikeX,0.83,paired,,,n,adj,antonym,complementary
mature,young,n,alikeY,,,0.59,,,adj,antonym-secondary,scalar
matured,young,n,alikeY,,,0.55,,,adj,antonym-secondary,scalar
maximum,minimum,y,both,0.65,paired,0.69,paired,n,noun,antonym,complementary
me,you,n,both,0.82,,0.89,,n,noun/pronoun,antonym,complementary
mech,human,n,alikeY,,,0.57,,,,co-hyponym,
medial,lateral,n,alikeX,0.8,,,,n,adj,co-hyponym,
medieval,modern,n,both,0.72,,0.53,,,,co-hyponym-temporal,
medium,small,n,alikeX,0.55,,,,,,contrast-scalar,
meet,greet,n,alikeX,0.88,,,,n,verb,other-conventional,
mega,small,n,both,0.55,,0.6,,,adj,antonym-secondary,scalar
melee,ranged,n,both,0.73,,0.57,,n,adj/noun,co-hyponym,
men,women,n,both,0.93,paired,0.69,paired,n,noun,antonym,complementary
mental,physical,y,both,0.82,,0.9,,n,adj,antonym,complementary
mentally,physically,n,both,0.84,,0.9,,n,adv,antonym,complementary
mentor,student,n,both,0.66,,0.79,,,,co-hyponym,
mentors,students,n,alikeX,0.56,,,,,,co-hyponym,
messy,clean,n,alikeY,,,0.53,,,adj,antonym-secondary,scalar
metric,imperial,n,alikeX,0.79,,,,,,co-hyponym,
metropolitan,rural,n,both,0.64,,0.6,,n,adj,antonym-secondary,complementary
micro,macro,n,both,0.99,paired,0.99,paired,n,adj,antonym,complementary
midterm,presidential,n,both,0.69,,0.69,,n,adj,co-hyponym,
millennia,centuries,n,alikeX,0.5,,,,,,co-hyponym-temporal,
millionaires,billionaires,n,alikeX,0.59,,,,,,co-hyponym-numeric,
millions,thousands,n,alikeY,,,0.53,,n,noun,co-hyponym-numeric,
min,max,n,both,0.9,,0.9,,n,adj,antonym,complementary
mind,body,n,both,0.71,paired,0.89,paired,n,noun,antonym,complementary
minds,bodies,n,both,0.56,,0.66,,,,co-hyponym,
mine,yours,n,both,0.95,,0.92,,n,other/possessive,co-hyponym,
minimum,maximum,y,both,0.68,paired,0.64,paired,n,noun,antonym,complementary
minor,major,y,both,0.86,paired,0.95,paired,n,adj,antonym,scalar
minorities,whites,n,both,0.77,,0.73,,n,noun,co-hyponym,
minority,majority,y,alikeY,,,0.79,paired,n,noun,antonym,scalar
minors,adults,n,both,0.89,,0.75,,n,noun,antonym,complementary
mins,hours,n,alikeY,,,0.58,,n,noun,co-hyponym-temporal,
minus,plus,y,both,0.73,,0.99,paired,n,adj,antonym,scalar
minutes,hours,n,both,0.51,,0.64,,n,noun,co-hyponym-temporal,
misdemeanor,felony,n,both,0.97,paired,0.98,paired,n,noun,co-hyponym,
misinformation,truth,n,alikeY,,,0.62,,n,noun,antonym-secondary,scalar
miss,hit,y,alikeY,,,0.94,,n,noun,antonym,complementary
missed,loved,n,alikeY,,,0.59,,,,co-hyponym,
misses,hits,n,alikeY,,,0.97,,n,noun,antonym,complementary
mitochondrial,nuclear,n,both,0.65,,0.59,,n,adj,co-hyponym,
mobile,desktop,n,both,0.64,,0.74,,n,adj,co-hyponym,
modern,ancient,n,alikeY,,,0.54,paired,,,co-hyponym-temporal,
modified,original,n,alikeY,,,0.5,,n,adj,antonym-secondary,complementary
moist,dry,n,both,0.81,,0.9,,n,adj,antonym-secondary,scalar
moms,dads,n,alikeX,0.76,,,,n,noun,antonym,complementary
mono,stereo,n,both,0.88,paired,0.76,paired,,,co-hyponym,
month,year,n,alikeX,0.57,,,,n,noun,co-hyponym-temporal,
monthly,weekly,n,alikeY,,,0.63,,n,adv,co-hyponym-temporal,
months,years,n,alikeX,0.85,,,,n,noun,co-hyponym-temporal,
moon,sun,n,alikeY,,,0.8,,n,noun,co-hyponym,
moons,planets,n,alikeY,,,0.7,,n,noun,co-hyponym,
more,less,y,alikeX,0.98,paired,,,n,adj,antonym,scalar
morning,evening,n,alikeX,0.5,paired,,,,,co-hyponym-temporal,
mornings,evenings,n,both,0.86,paired,0.62,paired,n,noun,antonym,multiple incompatibility
morphine,heroin,n,alikeX,0.52,,,,,,co-hyponym,
mortals,gods,n,both,0.52,,0.55,,,noun,antonym,complementary
mostly,",",n,alikeY,,,0.55,,,,x-odd,
motorcycle,car,n,alikeY,,,0.58,,n,noun,co-hyponym,
motorcycles,cars,n,alikeY,,,0.65,,n,noun,co-hyponym,
motorists,pedestrians,n,alikeX,0.57,,,,,,co-hyponym,
movie,book,n,alikeY,,,0.68,,n,noun,co-hyponym,
much,little,y,alikeX,0.61,,,,n,adj/adv/pronoun,antonym,scalar
muddy,dry,n,alikeY,,,0.67,,n,adj,antonym-secondary,scalar
multi,single,n,both,0.57,,0.9,,n,adj,antonym,complementary
multinational,local,n,alikeY,,,0.54,,n,adj,co-hyponym,complementary
multiple,single,y,alikeY,,,0.7,,n,adj,antonym-numeric,complementary
multiplication,division,n,both,0.63,,0.59,,n,noun,antonym,complementary
multiply,divide,y,alikeX,0.53,,,,,verb,antonym,complementary
murderer,victim,n,alikeY,,,0.68,,,noun,antonym-secondary,complementary
mute,deaf,n,both,0.59,,0.56,,,,co-hyponym,
my,yours,n,alikeX,0.95,,,,,other/possessive,antonym,complementary
myself,others,n,alikeX,0.81,,,,,,co-hyponym,
naked,clothed,n,both,0.6,paired,0.71,paired,n,adj,antonym,complementary
