Seed,Mask,InWordNet,Cxn,ProbX,HasPairX,ProbY,HasPairY,WordsMatch,POS,NymType,AntonymType
map,map,n,both,0.96,paired,0.54,paired,y,,x-identical,
maritime,land,n,versusY,,,0.6,,n,,co-hyponym,
marriage,divorce,n,versusX,0.78,,,,n,noun,antonym,complementary
married,single,n,both,0.54,,0.68,,n,adj,antonym,complementary
marry,divorce,n,both,0.81,,0.69,,n,verb,antonym,complementary
masculine,feminine,y,both,0.86,paired,0.92,paired,n,adj,antonym,complementary
mastering,mixing,n,versusY,,,0.55,,n,,co-hyponym,
match,match,n,versusY,,,0.82,paired,y,,x-identical,
matches,matches,n,versusY,,,0.65,paired,y,,x-identical,
matte,gloss,n,versusX,0.58,,,,n,,co-hyponym,
max,min,n,both,0.7,,0.76,paired,n,adj,antonym,complementary
maximizing,minimizing,n,versusY,,,0.54,,n,verb,antonym,scalar
me,you,n,versusX,0.69,paired,,,n,noun/pronoun,antonym,complementary
mech,mech,n,both,0.86,paired,0.79,paired,y,,x-identical,
medial,lateral,n,both,0.7,,0.63,,n,adj,co-hyponym,
mediated,direct,n,versusY,,,0.57,,n,,co-hyponym,
medieval,modern,n,versusX,0.69,,,,n,,co-hyponym-temporal,
melted,frozen,n,versusY,,,0.68,,n,adj/verb,antonym,scalar
member,member,n,versusY,,,0.63,paired,y,,x-identical,
membranes,proteins,n,versusX,0.51,,,,n,,co-hyponym,
men,women,n,both,0.95,paired,0.83,paired,n,noun,antonym,complementary
mental,physical,y,both,0.83,,0.69,,n,adj,antonym,complementary
mentally,physically,n,both,0.79,,0.85,,n,adv,antonym,complementary
micro,macro,n,both,0.88,,0.94,,n,adj,antonym,complementary
mile,mile,n,both,0.58,paired,0.51,paired,y,,x-identical,
military,civilian,y,versusY,,,0.53,paired,n,adj,antonym,complementary
min,max,n,versusY,,,0.76,paired,n,adj,antonym,complementary
minced,raw,n,versusY,,,0.58,,n,,co-hyponym,
mind,body,n,both,0.53,,0.76,,n,noun,antonym,complementary
minion,minion,n,versusX,0.5,paired,,,y,,x-identical,
minor,major,y,both,0.69,,0.89,,n,adj,antonym,scalar
minorities,whites,n,both,0.91,,0.69,,n,noun,co-hyponym,
minority,majority,y,both,0.62,paired,0.53,paired,n,noun,antonym,scalar
minus,plus,y,versusY,,,0.96,paired,n,adj,antonym,scalar
misconception,reality,n,versusX,0.55,,,,n,,opposition-indirect,
misdemeanor,felony,n,both,0.92,paired,0.91,paired,n,noun,co-hyponym,
misinformation,truth,n,both,0.52,,0.57,,n,noun,antonym-secondary,scalar
mist,rain,n,versusY,,,0.58,,n,noun,co-hyponym,
mistrust,trust,y,versusY,,,0.65,,n,noun,antonym,scalar
mitochondrial,nuclear,n,both,0.59,,0.55,,n,adj,co-hyponym,
mobile,desktop,n,both,0.62,,0.52,,n,adj,co-hyponym,
mock,real,n,versusY,,,0.5,,n,adj,antonym-secondary,scalar
mode,mode,n,versusY,,,0.72,paired,y,,x-identical,
modified,original,n,both,0.54,,0.62,,n,adj,antonym-secondary,complementary
moist,dry,n,both,0.92,,0.98,,n,adj,antonym-secondary,scalar
molten,solid,n,both,0.56,,0.6,,n,adj,antonym-secondary,scalar
monarchy,democracy,n,versusX,0.5,,,,n,,co-hyponym,
monopoly,competition,n,both,0.77,,0.65,,n,noun,antonym-secondary,complementary
month,month,n,both,0.71,paired,0.83,paired,y,,x-identical,
monthly,weekly,n,versusY,,,0.63,,n,adv,co-hyponym-temporal,
more,less,y,both,0.9,,0.9,paired,n,adj,antonym,scalar
motel,hotel,n,versusY,,,0.56,,n,,co-hyponym,
motherboard,CPU,n,versusY,,,0.58,,n,,nym-meronym,
mound,mound,n,versusY,,,0.5,paired,y,,x-identical,
muddy,dry,n,versusY,,,0.63,,n,adj,antonym-secondary,scalar
multiplayer,multiplayer,n,versusX,0.5,paired,,,y,,x-identical,
multiplication,division,n,both,0.51,,0.64,,n,noun,antonym,complementary
murder,manslaughter,n,versusY,,,0.59,paired,n,,co-hyponym,
murderer,victim,n,versusY,,,0.62,,n,noun,antonym-secondary,complementary
muscle,fat,n,both,0.76,,0.71,,n,,co-hyponym,
mustache,beard,n,versusY,,,0.61,paired,n,noun,co-hyponym,
mutated,normal,n,versusX,0.52,,,,n,,co-hyponym,
muttered,spoken,n,versusX,0.54,,,,n,adj/verb,nym-hyponym,
myth,reality,n,versusX,0.53,,,,n,noun,antonym-secondary,scalar
naked,clothed,n,both,0.54,,0.71,,n,adj,antonym,complementary
narrow,wide,y,versusY,,,0.57,,n,adj,antonym,scalar
narrower,wider,n,versusY,,,0.53,,n,adj,antonym,scalar
nation,nation,n,both,0.86,paired,0.59,paired,y,,x-identical,
naughty,nice,n,both,0.68,,0.68,,n,adj,antonym,scalar
naval,land,n,versusY,,,0.65,,n,adj,co-hyponym,
neat,messy,n,versusX,0.51,,,,n,adj,antonym,scalar
neck,neck,n,versusY,,,0.86,paired,y,,x-identical,
negative,positive,y,versusY,,,0.9,paired,n,adj,antonym,scalar
negatively,positively,n,versusY,,,0.74,,n,adv,antonym,scalar
negro,white,n,versusX,0.56,,,,n,adj,antonym-secondary,complementary
neighbor,neighbor,n,both,0.62,paired,0.57,paired,y,,x-identical,
nerve,muscle,n,versusY,,,0.63,,n,noun,co-hyponym,
net,gross,y,versusY,,,0.67,paired,n,adj,antonym,complementary
new,old,y,both,0.76,paired,0.6,,n,adj,antonym,scalar
newer,older,n,both,0.51,,0.58,,n,adj,antonym,scalar
newest,oldest,n,versusY,,,0.86,,n,adj,antonym,scalar
night,day,y,both,0.9,,0.85,,n,noun,antonym,complementary
nightmare,reality,n,versusX,0.69,,,,n,noun,contrast-conceptual,complementary
nightmares,dreams,n,versusY,,,0.54,,n,noun,antonym,scalar
nights,days,n,both,0.62,,0.67,,n,noun,antonym,complementary
nighttime,daytime,n,both,0.75,paired,0.82,paired,n,noun,antonym,complementary
no,yes,y,versusY,,,0.95,paired,n,noun/adv,antonym,complementary
north,south,y,both,0.86,paired,0.79,paired,n,adj,antonym,multiple incompatibility
northern,southern,y,both,0.83,paired,0.77,paired,n,adj,antonym,multiple incompatibility
nos,yes,n,versusY,,,0.78,,n,noun/adv,antonym,complementary
noun,adjective,n,both,0.56,paired,0.61,paired,n,noun,co-hyponym,
novice,expert,n,both,0.57,,0.59,,n,noun,antonym,scalar
nuclear,conventional,y,both,0.75,,0.83,,n,adj,antonym,complementary
nude,clothed,n,both,0.65,,0.61,,n,adj,antonym,complementary
nurse,doctor,n,versusY,,,0.58,,n,,co-hyponym,
nurture,nature,n,both,0.95,,0.97,,n,noun,contrast-conceptual,complementary
obese,overweight,n,both,0.6,,0.69,,n,adj,co-hyponym,
obligatory,optional,y,versusY,,,0.56,,n,adj,antonym-secondary,complementary
occupied,vacant,n,versusY,,,0.54,,n,adj,antonym,complementary
odd,even,y,both,0.97,,0.87,,n,adj,antonym,complementary
of,of,n,versusX,0.67,paired,,,y,other/preposition,x-identical,
off,on,y,versusY,,,0.77,,n,adj/adv,antonym,complementary
offence,defence,y,both,0.89,paired,0.77,paired,n,noun,antonym,complementary
offender,victim,n,both,0.62,,0.75,,n,noun,antonym,complementary
offense,defense,y,both,0.97,paired,0.9,paired,n,noun,antonym,complementary
offensive,defensive,y,both,0.91,paired,0.92,paired,n,adj,antonym,complementary
offer,bid,n,versusY,,,0.53,,n,,co-hyponym,
offers,bids,n,versusY,,,0.55,,n,,co-hyponym,
official,unofficial,y,versusX,0.59,,,,n,adj,antonym,complementary
offline,online,n,both,0.93,paired,0.92,paired,n,adj,antonym,complementary
old,new,y,versusX,0.76,paired,,,n,adj,antonym,scalar
old,young,y,versusY,,,0.5,paired,n,adj,antonym,scalar
older,younger,n,both,0.77,,0.66,paired,n,adj,antonym,scalar
oldest,youngest,n,versusY,,,0.72,paired,n,adj,antonym,scalar
omega,alpha,n,versusY,,,0.69,,n,noun,antonym,complementary
once,twice,n,versusY,,,0.83,paired,n,adv,co-hyponym-numeric,
online,offline,n,both,0.93,paired,0.66,paired,n,adj,antonym,complementary
optimized,raw,n,versusY,,,0.52,,n,,opposition-indirect,
optional,mandatory,n,versusY,,,0.56,paired,n,adj,antonym,complementary
or,or,n,versusY,,,0.55,paired,y,other/disjunction,x-identical,
oranges,apples,n,versusY,,,0.7,,n,,co-hyponym,
organic,conventional,n,versusX,0.71,,,,n,adj,antonym,complementary
organisation,organisation,n,versusX,0.54,paired,,,y,,x-identical,
originally,revised,n,versusY,,,0.59,,n,,co-hyponym,
originals,covers,n,versusX,0.57,,,,n,noun,antonym-secondary,complementary
ours,yours,n,versusX,0.54,,,,n,other/possessive,antonym,complementary
out,in,n,versusY,,,0.73,,n,other/preposition,antonym,complementary
outdoor,indoor,y,both,0.75,paired,0.89,paired,n,adj,antonym,complementary
outdoors,indoors,y,both,0.8,paired,0.77,paired,n,noun/adv,antonym,complementary
outer,inner,y,both,0.83,paired,0.9,paired,n,adj,antonym,scalar
outgoing,incoming,y,both,0.89,paired,0.97,paired,n,adj,antonym,complementary
outputs,inputs,n,both,0.74,paired,0.93,paired,n,noun,antonym,complementary
outs,hits,n,versusX,0.57,,,,n,noun,co-hyponym,
outside,inside,y,both,0.72,paired,0.87,paired,n,adj/noun,antonym,complementary
outsider,insider,n,both,0.73,,0.64,,n,noun,antonym,complementary
outsiders,insiders,n,versusX,0.81,,,,n,noun,antonym,complementary
outward,inward,y,both,0.6,paired,0.83,paired,n,adj,antonym,scalar
oven,microwave,n,both,0.64,,0.52,,n,noun,co-hyponym,
override,veto,n,both,0.64,,0.61,,n,,nym-near-synonym,
owning,renting,n,versusY,,,0.65,paired,n,verb,co-hyponym,
oxygen,nitrogen,n,versusX,0.53,,,,n,,co-hyponym,
pack,pack,n,versusX,0.88,paired,,,y,,x-identical,
paired,single,n,versusY,,,0.54,,n,,co-hyponym-numeric,
pairs,pairs,n,versusX,0.51,paired,,,y,,x-identical,
parasite,host,y,both,0.7,,0.71,,n,,other-related,
parent,child,y,both,0.75,,0.65,,n,noun,antonym,converse
part,whole,n,versusY,,,0.64,,n,noun,nym-meronym,
particular,general,y,both,0.51,,0.59,,n,adj,antonym,scalar
pass,run,n,both,0.8,,0.82,,n,,co-hyponym,
passing,rushing,n,both,0.81,paired,0.72,paired,n,,co-hyponym,
passive,active,y,both,0.88,,0.81,,n,adj,antonym,scalar
passively,actively,y,versusY,,,0.53,paired,n,adv,antonym,scalar
password,username,n,versusY,,,0.74,,n,noun,co-hyponym,
past,present,n,both,0.66,,0.51,,n,noun,co-hyponym-temporal,
paternal,maternal,y,both,0.82,,0.93,,n,adj,antonym,complementary
pathological,normal,n,versusX,0.54,,,,n,,co-hyponym,
payoff,risk,n,versusY,,,0.54,,n,noun,antonym-secondary,scalar
peace,war,y,both,0.87,,0.86,paired,n,noun,antonym,complementary
peacefully,violently,n,versusY,,,0.52,,n,adv,antonym,scalar
peaks,valleys,n,versusX,0.53,,,,n,noun,antonym,complementary
pediatric,adult,n,both,0.54,,0.55,,n,adj,antonym-secondary,complementary
peer,peer,n,versusX,0.91,paired,,,y,,x-identical,
pen,pencil,n,versusY,,,0.55,,n,,co-hyponym,
pepper,salt,n,both,0.65,,0.97,,n,noun,co-hyponym,
perceived,actual,n,both,0.5,,0.53,,n,adj,antonym-secondary,complementary
percent,percent,n,versusY,,,0.57,paired,y,,x-identical,
perception,reality,n,both,0.83,,0.51,,n,noun,antonym,scalar
perceptions,reality,n,versusX,0.61,,,,n,noun,antonym-secondary,scalar
perimeter,interior,n,versusY,,,0.79,,n,noun,antonym-secondary,complementary
permanent,temporary,n,both,0.77,,0.83,,n,adj,antonym,scalar
perpetrator,victim,n,both,0.87,,0.89,,n,noun,antonym,complementary
perpetrators,victims,n,both,0.78,paired,0.81,,n,noun,antonym,complementary
pes,dollar,n,versusX,0.52,,,,n,partial token,x-none,
pessimistic,optimistic,y,both,0.76,,0.84,,n,adj,antonym,scalar
pest,predator,n,versusY,,,0.51,,n,noun,other-related,
petrol,diesel,n,versusX,0.88,,,,n,noun,co-hyponym,
phony,real,n,versusX,0.52,,,,n,adj,antonym-secondary,scalar
photographic,digital,n,versusY,,,0.51,,n,,co-hyponym,
phrases,words,n,versusY,,,0.56,,n,noun,nym-meronym,
piece,piece,n,versusY,,,0.85,paired,y,,x-identical,
pitcher,batter,n,versusY,,,0.6,paired,n,noun,antonym,complementary
pixel,pixel,n,versusY,,,0.54,paired,y,,x-identical,
plaintiff,defendant,y,both,0.91,,0.87,paired,n,noun,antonym,complementary
plaintiffs,defendants,n,versusX,0.68,,,,n,noun,antonym,complementary
plant,animal,n,versusY,,,0.52,,n,noun,co-hyponym,
plants,animals,n,both,0.72,,0.63,,n,noun,co-hyponym,
platinum,gold,n,both,0.57,,0.57,,n,,co-hyponym,
player,player,n,both,0.86,paired,0.91,paired,y,,x-identical,
pleasure,pain,y,versusY,,,0.59,,n,adj,antonym,scalar
plural,singular,y,both,0.98,paired,0.99,paired,n,adj,antonym,complementary
plus,minus,y,both,0.94,,0.87,paired,n,adj,antonym,scalar
polluted,clean,n,versusY,,,0.64,,n,adj,antonym-secondary,scalar
poor,rich,y,both,0.55,paired,0.9,paired,n,adj,antonym,scalar
poorer,richer,n,versusY,,,0.88,paired,n,adj,antonym,scalar
poorest,richest,n,both,0.62,,0.78,paired,n,adj,antonym,scalar
populous,population,n,versusX,0.56,,,,n,,other-related,
pork,beef,n,versusX,0.65,paired,,,n,noun,co-hyponym,
positive,negative,y,versusY,,,0.85,paired,n,adj,antonym,scalar
positives,negatives,n,both,0.94,,0.85,,n,noun,antonym,scalar
possible,probable,n,versusY,,,0.52,,n,adj,contrast-scalar,
posterior,anterior,y,both,0.77,paired,0.94,paired,n,adj,antonym,complementary
potassium,sodium,n,both,0.63,,0.76,,n,noun,co-hyponym,
pound,euro,n,versusX,0.83,,,,n,,co-hyponym,
practically,theoretically,n,versusY,,,0.55,,n,adv,antonym,scalar
practices,games,n,versusX,0.51,,,,n,,co-hyponym,
practise,theory,n,versusY,,,0.69,,n,noun,antonym,complementary
praise,criticism,n,both,0.5,,0.52,,n,noun,antonym,scalar
precinct,precinct,n,versusY,,,0.54,paired,y,,x-identical,
predator,prey,n,both,1,paired,0.96,paired,n,noun,antonym,converse
predators,prey,n,both,0.96,,0.79,,n,noun,antonym,converse
predecessor,successor,n,versusX,0.75,,,,n,noun,antonym,complementary
predicted,actual,n,versusY,,,0.54,,n,adj,antonym-secondary,complementary
prehistoric,modern,n,both,0.72,,0.68,,n,adj,antonym,complementary
pretend,real,n,both,0.67,,0.76,,n,adj,antonym,scalar
prey,predator,n,both,0.81,paired,0.86,paired,n,noun,antonym,converse
primates,humans,n,versusX,0.61,,,,n,,co-hyponym,
principal,interest,n,both,0.67,,0.87,,n,,co-hyponym,
print,digital,n,versusX,0.62,,,,n,,co-hyponym,
private,public,y,both,0.9,paired,0.91,paired,n,noun,antonym,complementary
privately,publicly,y,both,0.79,paired,0.87,paired,n,adv,antonym,complementary
proactive,reactive,n,both,0.95,,0.92,paired,n,adj,antonym,scalar
problem,solution,n,both,0.76,,0.64,,n,noun,antonym,complementary
processed,raw,n,both,0.67,,0.86,,n,adj,antonym,scalar
professional,personal,n,versusY,,,0.53,,n,adj,antonym,complementary
professor,student,n,both,0.57,,0.63,,n,noun,antonym,converse
professors,students,n,both,0.7,,0.51,,n,noun,antonym,complementary
profit,loss,n,versusY,,,0.6,paired,n,noun,antonym,scalar
progressive,conservative,n,versusX,0.54,,,,n,adj,antonym,scalar
proponent,opponent,n,versusX,0.59,,,,n,noun,antonym,complementary
pros,cons,n,versusX,0.72,paired,,,n,noun,antonym,complementary
prose,poetry,n,both,0.57,,0.68,,n,noun,antonym,complementary
prosecution,defense,y,both,0.81,,0.67,,n,noun,antonym,complementary
prosperous,poor,n,versusY,,,0.64,,n,adj,antonym-secondary,scalar
protagonist,antagonist,n,both,0.84,,0.72,paired,n,noun,antonym,complementary
protester,police,n,versusX,0.72,,,,n,,co-hyponym,
protesters,police,n,both,0.78,,0.53,,n,,co-hyponym,
protestors,police,n,both,0.6,,0.54,,n,,co-hyponym,
proverbial,literal,n,versusY,,,0.59,,n,adj,antonym-secondary,scalar
pseudonym,name,n,versusY,,,0.52,,n,,co-hyponym,
psychotic,normal,n,versusX,0.53,,,,n,,co-hyponym,
public,private,y,both,0.97,paired,0.83,paired,n,noun,antonym,complementary
publicly,privately,y,both,0.54,paired,0.54,paired,n,adv,antonym,complementary
pulling,pushing,n,versusY,,,0.65,paired,n,verb,antonym,complementary
punches,kicks,n,versusY,,,0.65,,n,,co-hyponym,
punish,reward,n,both,0.54,,0.55,,n,verb,antonym,converse
punt,kick,n,versusY,,,0.5,,n,,co-hyponym,
purchaser,seller,n,both,0.7,,0.69,,n,noun,antonym,converse
purchases,sales,n,versusY,,,0.61,,n,noun,antonym,complementary
push,pull,y,both,0.79,,0.88,,n,verb,antonym,reversive
pushing,pulling,n,versusY,,,0.53,paired,n,verb,antonym,scalar
put,call,n,both,0.88,,0.51,,n,noun,antonym-secondary,complementary
puts,calls,n,both,0.94,,0.63,,n,noun,antonym-secondary,complementary
pyramid,pyramid,n,versusX,0.51,paired,,,y,,x-identical,
qualitative,quantitative,y,both,0.96,paired,0.96,paired,n,adj,antonym,complementary
quality,quantity,n,both,0.86,paired,0.58,paired,n,noun,contrast-conceptual,
quantitative,qualitative,y,both,0.92,paired,0.89,paired,n,adj,antonym,complementary
quantity,quality,n,both,0.62,paired,0.73,paired,n,noun,contrast-conceptual,
quarter,quarter,n,both,0.87,paired,0.74,paired,y,,x-identical,
quarterly,monthly,n,versusY,,,0.66,,n,adv,co-hyponym-temporal,
queen,king,y,versusY,,,0.74,,n,noun,antonym,complementary
queens,kings,n,versusY,,,0.79,,n,noun,antonym,complementary
question,answer,y,versusX,0.53,,,,n,noun,antonym,complementary
questions,answers,n,versusX,0.54,,,,n,noun,antonym,complementary
quicker,slower,n,versusY,,,0.63,,n,adv,antonym,scalar
quieter,louder,n,versusY,,,0.69,,n,adj,antonym,scalar
radicals,moderates,n,both,0.55,,0.7,,n,noun,antonym,scalar
rain,snow,n,versusX,0.55,,,,n,noun,co-hyponym,
rand,USD,n,versusX,0.56,,,,n,,co-hyponym,
randomized,random,n,versusX,0.62,,,,n,adj,nym-near-synonym,
ranged,ranged,n,versusX,0.8,paired,,,y,,x-identical,
rapist,victim,n,both,0.74,,0.57,,n,,co-hyponym,
rare,common,n,both,0.82,,0.86,,n,adj,antonym,scalar
rational,irrational,y,versusX,0.74,paired,,,n,adj,antonym,scalar
reactive,proactive,n,versusY,,,0.7,paired,n,adj,antonym,scalar
reading,writing,n,versusX,0.66,,,,n,,co-hyponym,
reap,cost,n,versusX,0.56,,,,n,,other-related,
rear,front,y,versusY,,,0.91,,n,noun,antonym,complementary
rebirth,death,n,versusY,,,0.65,,n,noun,antonym-secondary,complementary
receive,send,n,versusX,0.54,paired,,,n,verb,antonym,reversive
rectangular,square,n,versusX,0.54,,,,n,adj,co-hyponym,
recurring,annual,n,versusY,,,0.61,,n,,co-hyponym-temporal,
redesigned,original,n,versusY,,,0.5,,n,,co-hyponym,
reel,reel,n,versusX,0.89,paired,,,y,,x-identical,
refurb,new,n,both,0.71,,0.81,,n,adj,antonym-secondary,complementary
region,region,n,versusX,0.55,paired,,,y,,x-identical,
regular,playoffs,n,versusX,0.51,,,,n,,co-hyponym,
relegated,promoted,n,versusY,,,0.91,,n,adj/verb,antonym,scalar
relegation,promotion,n,versusY,,,0.78,,n,noun,antonym,scalar
reliable,unreliable,y,versusX,0.58,,,,n,adj,antonym,scalar
reliever,starter,n,both,0.83,,0.9,,n,noun,antonym-secondary,complementary
religion,science,n,versusX,0.61,paired,,,n,,co-hyponym,
religious,secular,y,both,0.69,,0.71,,n,adj,antonym,complementary
remake,original,n,both,0.63,,0.66,,n,noun,antonym,complementary
remix,original,n,both,0.66,,0.71,,n,noun,antonym-secondary,complementary
remotely,locally,n,versusY,,,0.56,,n,adv,antonym,scalar
remove,add,n,versusY,,,0.62,,n,verb,antonym,reversive
renovated,new,n,versusY,,,0.8,,n,adj/verb,antonym-secondary,complementary
renting,owning,n,versusY,,,0.5,paired,n,adj/verb,antonym,complementary
reopened,closed,n,versusY,,,0.63,,n,adj,antonym-secondary,complementary
reprint,original,n,versusX,0.75,,,,n,,co-hyponym,
reprinted,original,n,both,0.87,,0.65,,n,adj/verb,antonym-secondary,complementary
reproduced,original,n,versusX,0.6,,,,n,,co-hyponym,
republican,democrat,n,both,0.84,paired,0.86,paired,n,,co-hyponym,
residential,commercial,n,both,0.61,,0.53,paired,n,adj,antonym,complementary
resurrection,death,n,versusY,,,0.59,,n,noun,antonym-secondary,complementary
retired,active,n,versusY,,,0.87,,n,adj/verb,antonym-secondary,scalar
retracted,original,n,versusY,,,0.52,,n,,co-hyponym,
reusable,disposable,n,both,0.57,,0.51,,n,adj,antonym,complementary
reward,risk,n,versusY,,,0.74,,n,,contrast-conceptual,
rewrite,original,n,versusX,0.68,,,,n,,co-hyponym,
rich,poor,y,both,0.97,paired,0.9,paired,n,adj,antonym,scalar
richer,poorer,n,both,0.6,,0.91,paired,n,adj,antonym,scalar
richest,poorest,n,versusY,,,0.73,paired,n,adj,antonym,scalar
riding,walking,n,versusY,,,0.63,,n,verb,co-hyponym,
rifles,shotguns,n,versusY,,,0.51,paired,n,,co-hyponym,
right,left,y,both,0.91,paired,0.92,paired,n,adj/noun,antonym,complementary
rigid,flexible,n,versusY,,,0.57,,n,adj,antonym,scalar
robbers,cops,n,versusY,,,0.73,,n,,other-conventional,
robotic,human,n,both,0.55,,0.53,,n,adj/noun,co-hyponym,
robots,humans,n,versusX,0.63,,,,n,,co-hyponym,
rog,rog,n,versusX,0.61,paired,,,y,,x-identical,
rogue,rogue,n,versusX,0.83,paired,,,y,,x-identical,
rookie,veteran,n,versusX,0.51,paired,,,n,noun,antonym,scalar
rookies,veterans,n,versusX,0.71,,,,n,noun,antonym,scalar
round,round,n,versusX,0.94,paired,,,y,,x-identical,
row,column,n,versusX,0.53,,,,n,noun,antonym,complementary
ru,dollar,n,versusX,0.6,,,,n,partial token,x-none,
rule,exception,n,versusY,,,0.83,,n,noun,antonym,complementary
rum,vodka,n,versusX,0.53,,,,n,,co-hyponym,
running,walking,n,versusY,,,0.52,paired,n,verb,co-hyponym,
rural,urban,y,both,0.89,paired,0.93,paired,n,adj,antonym,scalar
rushes,passes,n,versusY,,,0.62,,n,,co-hyponym,
rushing,passing,n,both,0.58,paired,0.71,paired,n,,co-hyponym,
rye,barley,n,versusX,0.58,,,,n,noun,co-hyponym,
sad,happy,n,versusY,,,0.79,,n,adj,antonym,scalar
sadness,happiness,y,versusY,,,0.53,,n,noun,antonym,scalar
salt,water,n,versusX,0.74,,,,n,,co-hyponym,
salty,sweet,n,both,0.7,,0.82,,n,adj,co-hyponym,
sanctuary,sanctuary,n,versusY,,,0.64,paired,y,,x-identical,
saves,goals,n,versusY,,,0.52,,n,,co-hyponym,
saving,spending,n,versusY,,,0.52,,n,,co-hyponym,
science,religion,n,versusX,0.59,paired,,,n,,co-hyponym,
sciences,arts,n,versusY,,,0.73,,n,noun,co-hyponym,
scrim,scrim,n,versusY,,,0.58,paired,y,,x-identical,
sea,land,n,both,0.82,,0.89,,n,noun,antonym,complementary
sealed,open,n,versusY,,,0.61,,n,adj/verb,antonym-secondary,complementary
seated,standing,y,both,0.95,,0.98,,n,adj/verb,antonym,multiple incompatibility
second,first,y,versusY,,,0.92,paired,n,adj/noun,co-hyponym-numeric,
secondly,first,n,versusY,,,0.84,,n,adj/adv,co-hyponym-numeric,
seconds,minutes,n,both,0.63,,0.63,,n,noun,co-hyponym-temporal,
secretly,publicly,n,versusY,,,0.67,,n,adv,antonym-secondary,scalar
sector,sector,n,versusX,0.92,paired,,,y,,x-identical,
seed,seed,n,versusX,0.5,paired,,,y,,x-identical,
segregation,integration,y,versusY,,,0.52,,n,noun,antonym,scalar
seller,buyer,n,both,0.95,paired,0.96,paired,n,noun,antonym,converse
sellers,buyers,n,both,0.96,paired,0.95,paired,n,noun,antonym,converse
selling,buying,n,versusY,,,0.87,paired,n,verb,antonym,converse
sells,buys,n,versusY,,,0.7,,n,verb,antonym,converse
selves,others,n,versusX,0.56,,,,n,noun/pronoun,antonym-secondary,complementary
semen,sperm,n,versusX,0.54,,,,n,,co-hyponym,
semester,semester,n,both,0.62,paired,0.53,paired,y,,x-identical,
senate,house,n,versusY,,,0.67,,n,noun,co-hyponym,
send,receive,n,versusX,0.83,paired,,,n,verb,antonym,reversive
sender,receiver,n,versusX,0.77,,,,n,noun,antonym,converse
sending,receiving,n,both,0.84,,0.53,,n,verb,antonym,converse
senior,junior,y,versusY,,,0.59,paired,n,noun/adj,antonym,complementary
sequel,original,n,versusY,,,0.58,,n,,co-hyponym,
servant,master,n,both,0.82,,0.7,,n,noun,antonym,converse
servants,masters,n,both,0.57,,0.82,,n,noun,antonym,converse
server,client,n,both,0.81,,0.88,,n,noun,antonym,converse
services,goods,n,versusY,,,0.58,,n,noun,antonym,complementary
set,set,n,versusX,0.94,paired,,,y,,x-identical,
severe,moderate,n,versusY,,,0.56,,n,,contrast-scalar,
severely,moderately,n,versusY,,,0.58,,n,adv,contrast-scalar,
shadow,light,n,versusY,,,0.68,,n,noun,antonym,scalar
shallow,deep,y,versusX,0.51,,,,n,adj,antonym,scalar
she,he,n,versusY,,,0.96,,n,noun/pronoun,antonym,complementary
short,long,y,both,0.83,paired,0.97,paired,n,adj,antonym,scalar
shortcomings,strengths,n,versusY,,,0.69,,n,noun,antonym-secondary,complementary
shorter,longer,n,versusY,,,0.84,paired,n,adj,antonym,scalar
shortest,longest,n,both,0.76,,0.96,paired,n,adj,antonym,scalar
shorts,long,n,versusY,,,0.81,,n,noun,antonym,complementary
shotguns,rifles,n,both,0.58,,0.59,paired,n,noun,co-hyponym,
shove,push,n,versusY,,,0.5,,n,,nym-near-synonym,
show,tell,n,versusX,0.77,paired,,,n,,other-related,
shut,open,y,versusY,,,0.76,,n,adj/verb,antonym,scalar
shutting,opening,n,versusY,,,0.59,,n,verb,antonym,scalar
sick,healthy,n,versusY,,,0.53,,n,adj,antonym,scalar
side,side,n,both,0.95,paired,0.91,paired,y,,x-identical,
signal,noise,n,versusX,0.86,,,,n,noun,antonym,complementary
silver,gold,n,both,0.95,,0.68,,n,noun,co-hyponym,
similarities,differences,n,versusY,,,0.77,,n,noun,antonym,scalar
simple,complex,y,versusX,0.61,paired,,,n,adj,antonym,scalar
simulated,real,n,both,0.57,,0.51,,n,adj,antonym,scalar
singles,doubles,n,versusX,0.79,paired,,,n,noun,antonym,complementary
singular,plural,y,both,0.96,paired,0.96,paired,n,adj,antonym,complementary
sinners,saints,n,versusY,,,0.58,,n,noun,antonym,scalar
sister,brother,y,versusY,,,0.75,paired,n,noun,antonym,complementary
sisters,brothers,n,both,0.52,paired,0.86,paired,n,noun,antonym,complementary
sit,stand,y,both,0.7,,0.6,,n,verb,antonym,multiple incompatibility
sitting,standing,n,both,0.83,paired,0.94,paired,n,verb,antonym,multiple incompatibility
skeptics,believers,n,both,0.56,paired,0.51,,n,noun,antonym,complementary
slander,libel,n,versusY,,,0.56,,n,noun,antonym,complementary
slate,schedule,n,versusX,0.6,,,,n,,other-related,
sleeping,waking,y,versusX,0.55,,,,n,verb,antonym,scalar
sleepy,awake,n,both,0.71,,0.81,,n,adj,antonym-secondary,complementary
slide,slide,n,versusY,,,0.69,paired,y,,x-identical,
slow,fast,y,both,0.85,paired,0.88,paired,n,adj,antonym,scalar
slower,faster,n,versusY,,,0.95,paired,n,adj,antonym,scalar
small,large,y,both,0.72,paired,0.67,paired,n,adj,antonym,scalar
